season	obs	residual																													
1	5.980087862	0.442562042	0.450760344	0.3578159	0.35783613	0.45103164	0.35512954	0.355713496	0.461011275	0.445730421	0.461833898	0.438584878	0.397690842	0.388541696	0.356601493	0.419735255	0.40012806	0.356791303	0.423811386	0.356090437	0.402866215	0.35664462	0.40714143	0.454679695	0.403239566	0.390682586	0.43355473	0.357711557	0.435132204	0.401599246	0.45159518
1	4.979033567	0.425715977	0.370909935	0.419540345	0.407660048	0.425729622	0.408871397	0.425711843	0.425726624	0.425729622	0.425718992	0.374100575	0.41785727	0.42572601	0.373068725	0.406174019	0.425562519	0.405523222	0.424396926	0.425726624	0.42572601	0.398319162	0.425728038	0.372071565	0.415994452	0.425729622	0.372691873	0.425729622	0.373362438	0.425712898	0.425735811
1	4.155837745	0.393129378	0.393128423	0.390521262	0.393129888	0.393128423	0.393133449	0.393128423	0.367559492	0.393128423	0.393133454	0.393128423	0.393122594	0.391050888	0.393121334	0.393122594	0.293932985	0.393128423	0.393122594	0.393121334	0.295343055	0.393121334	0.393097364	0.393133449	0.393109682	0.393133448	0.390738509	0.392150385	0.264779937	0.393128423	0.294779329
1	4.163508385	0.422500745	0.378673591	0.358423683	0.420542425	0.3587663	0.381929417	0.422508289	0.412389129	0.358371173	0.358825317	0.422507958	0.422045083	0.379030491	0.422508289	0.378569312	0.415625955	0.407806156	0.358614369	0.416378817	0.41837035	0.422480595	0.422500833	0.412103243	0.422508811	0.418412709	0.41599032	0.346462545	0.422495569	0.422508812	0.422500833
1	6.016648853	0.641582165	0.641556728	0.582050309	0.641567373	0.58210634	0.641593667	0.641567373	0.641559695	0.641597105	0.641567373	0.641129094	0.58210634	0.574074408	0.641579028	0.641601474	0.641579028	0.582049854	0.582027571	0.641567373	0.641594667	0.641579028	0.582034494	0.639771838	0.641518457	0.593969945	0.58203885	0.641597105	0.641567373	0.641567373	0.573973592
1	9.153223511	1.008938841	0.993528183	0.920592846	1.008761121	0.899052932	0.920580853	0.984805357	0.854005448	0.920570035	1.012203404	1.011027715	1.012203404	0.969069155	0.920597173	1.007625283	0.894185436	0.917534519	1.007621419	1.007624233	1.00609252	0.993535329	1.006081625	1.011987801	0.951669467	0.920586811	1.007622318	0.969064699	1.011029025	1.011683876	1.012154908
1	21.16279244	1.999292129	1.898377309	2.117002767	2.273566503	1.991468237	2.016162409	2.118967385	2.400279868	2.280919264	2.107358099	1.998649947	2.254782972	2.295487607	2.109638235	1.98873524	1.881071679	2.400279868	2.105729794	2.018716169	2.299130827	2.400279868	2.224731446	1.996488646	2.28489632	1.986945229	2.136872535	2.2729809	2.115688069	2.105647264	2.106827093
1	43.7536859	3.048309516	4.161037814	3.784132642	4.192544231	3.350546437	3.60155785	3.369726927	4.217118044	2.782131431	3.540752451	4.004787402	3.425188383	4.231544708	3.346131315	2.48123568	4.200933862	3.344778123	3.774535292	3.344755079	3.389125793	2.781220097	4.165871904	3.347273042	2.964513744	3.365061841	2.94222928	4.212348321	2.992663848	2.454923	4.171705319
1	79.32129404	3.991415326	4.899986155	3.615753457	4.950978917	4.395597303	4.096199385	4.080784713	4.265755119	6.207063612	5.666151929	4.917310378	4.081022385	4.780688248	4.717007198	4.771778342	6.253481809	4.336809573	4.371883567	4.915916506	4.35789963	5.743235624	4.254906722	3.956151942	4.287302006	6.271667261	4.768017057	6.266945242	4.066429362	6.205069036	4.334909105
1	103.1731832	1.764480684	1.471237415	5.03889214	3.249918074	5.055872922	5.091477579	5.059448542	5.070915246	2.037906596	2.070439949	2.467232371	3.454684794	4.670192903	5.038721985	4.663836299	3.372559448	5.184330425	5.360131585	4.394886417	4.80349289	4.750209748	5.206536466	5.062172998	5.27719364	4.773259043	4.219433749	4.416211549	3.261725242	2.047742721	3.229896224
