season	obs	residual	yest.residual	yest.all.obs	two.yest.all.obs	all.change.obs
1	1.788435261	-0.815174617	-0.815174617	2.48490665	2.302585093	-0.514149832
1	1.605235809	-0.853982875	-0.815174617	1.788435261	2.48490665	-0.87967084
1	1.424514031	-0.933616516	-0.853982875	1.605235809	1.788435261	-0.363921229
1	1.426358081	-0.861564068	-0.933616516	1.424514031	1.605235809	-0.178877729
1	1.794530435	-0.44381802	-0.861564068	1.426358081	1.424514031	0.370016404
1	2.214106113	0.008899126	-0.44381802	1.794530435	1.426358081	0.787748033
1	3.052244566	0.692793182	0.008899126	2.214106113	1.794530435	1.257714131
1	3.778575858	1.11458718	0.692793182	3.052244566	2.214106113	1.564469745
1	4.373506618	1.384145886	1.11458718	3.778575858	3.052244566	1.321262051
1	4.636408967	0.567856417	1.384145886	4.373506618	3.778575858	0.857833109
1	4.660170526	-0.117878524	0.567856417	4.636408967	4.373506618	0.286663908
1	4.423549396	-0.677658298	-0.117878524	4.660170526	4.636408967	-0.212859571
1	4.081837607	-0.902678366	-0.677658298	4.423549396	4.660170526	-0.578332919
1	3.734978508	-0.912345264	-0.902678366	4.081837607	4.423549396	-0.688570888
1	3.471379312	-0.832089267	-0.912345264	3.734978508	4.081837607	-0.610458296
1	3.226821824	-0.783367162	-0.832089267	3.471379312	3.734978508	-0.508156683
1	2.979233113	-0.757240922	-0.783367162	3.226821824	3.471379312	-0.492146199
1	2.793604447	-0.688054315	-0.757240922	2.979233113	3.226821824	-0.433217378
1	2.635170906	-0.640914275	-0.688054315	2.793604447	2.979233113	-0.344062207
1	2.486307648	-0.64158893	-0.640914275	2.635170906	2.793604447	-0.307296799
1	2.370453832	-0.654274809	-0.64158893	2.486307648	2.635170906	-0.264717073
1	2.300671096	-0.653170762	-0.654274809	2.370453832	2.486307648	-0.185636552
1	2.284651338	-0.619976155	-0.653170762	2.300671096	2.370453832	-0.085802494
1	2.278300456	-0.591025361	-0.619976155	2.284651338	2.300671096	-0.02237064
1	2.256328306	-0.586444291	-0.591025361	2.278300456	2.284651338	-0.028323032
1	2.200047968	-0.643519881	-0.586444291	2.256328306	2.278300456	-0.078252487
1	2.133265657	-0.741279641	-0.643519881	2.200047968	2.256328306	-0.123062649
1	2.086574585	-0.792868777	-0.741279641	2.133265657	2.200047968	-0.113473384
1	2.07523764	-0.765876712	-0.792868777	2.086574585	2.133265657	-0.058028017
1	2.07865493	-0.729631173	-0.765876712	2.07523764	2.086574585	-0.007919655
1	2.063155171	-0.719985613	-0.729631173	2.07865493	2.07523764	-0.012082469
2	2.024856217	-0.737847609	-0.719985613	2.063155171	2.07865493	-0.053798713
2	1.964988055	-0.780130043	-0.737847609	2.024856217	2.063155171	-0.098167116
2	1.919645217	-0.809587035	-0.780130043	1.964988055	2.024856217	-0.105210999
2	1.889181826	-0.825128125	-0.809587035	1.919645217	1.964988055	-0.075806229
2	1.891265066	-0.808670278	-0.825128125	1.889181826	1.919645217	-0.028380152
2	1.893602995	-0.79228749	-0.808670278	1.891265066	1.889181826	0.004421168
2	1.895086751	-0.776929061	-0.79228749	1.893602995	1.891265066	0.003821685
2	1.876362089	-0.781880112	-0.776929061	1.895086751	1.893602995	-0.017240906
2	1.883198211	-0.761316322	-0.781880112	1.876362089	1.895086751	-0.01188854
2	1.976091132	-0.654719159	-0.761316322	1.883198211	1.876362089	0.099729043
2	2.220283687	-0.396877268	-0.654719159	1.976091132	1.883198211	0.337085476
2	2.607476223	-0.075252075	-0.396877268	2.220283687	1.976091132	0.631385091
2	3.058451424	0.159447072	-0.075252075	2.607476223	2.220283687	0.838167738
2	3.531252909	0.3895027	0.159447072	3.058451424	2.607476223	0.923776687
2	3.837580283	0.142513403	0.3895027	3.531252909	3.058451424	0.779128859
2	4.015057161	-0.241260191	0.142513403	3.837580283	3.531252909	0.483804252
2	3.984145563	-0.723074882	-0.241260191	4.015057161	3.837580283	0.14656528
2	3.867355196	-1.018673026	-0.723074882	3.984145563	4.015057161	-0.147701965
2	3.626667229	-1.276058084	-1.018673026	3.867355196	3.984145563	-0.357478335
2	3.386865047	-1.261012466	-1.276058084	3.626667229	3.867355196	-0.480490149
2	3.124453511	-1.186124493	-1.261012466	3.386865047	3.626667229	-0.502213717
2	2.931817337	-1.041391968	-1.186124493	3.124453511	3.386865047	-0.455047711
2	2.834357223	-0.844713169	-1.041391968	2.931817337	3.124453511	-0.290096288
2	2.819353656	-0.632010074	-0.844713169	2.834357223	2.931817337	-0.112463681
2	2.860996474	-0.427749008	-0.632010074	2.819353656	2.834357223	0.026639251
2	2.852350352	-0.393545925	-0.427749008	2.860996474	2.819353656	0.032996696
2	2.818219926	-0.402807991	-0.393545925	2.852350352	2.860996474	-0.042776548
2	2.762679549	-0.428215158	-0.402807991	2.818219926	2.852350352	-0.089670803
2	2.800312944	-0.3257991	-0.428215158	2.762679549	2.818219926	-0.017906981
3	2.883147911	-0.262954342	-0.3257991	2.800312944	2.762679549	0.120468361
3	2.984457389	-0.231873393	-0.262954342	2.883147911	2.800312944	0.184144444
3	3.012442666	-0.308863968	-0.231873393	2.984457389	2.883147911	0.129294755
3	2.950609336	-0.449825572	-0.308863968	3.012442666	2.984457389	-0.033848052
3	2.829172995	-0.578769404	-0.449825572	2.950609336	3.012442666	-0.18326967
3	2.692655062	-0.636334255	-0.578769404	2.829172995	2.950609336	-0.257954274
3	2.596698497	-0.619336596	-0.636334255	2.692655062	2.829172995	-0.232474499
3	2.518029202	-0.620414864	-0.619336596	2.596698497	2.692655062	-0.17462586
3	2.462406245	-0.622574406	-0.620414864	2.518029202	2.596698497	-0.134292252
3	2.422414402	-0.626991815	-0.622574406	2.462406245	2.518029202	-0.0956148
3	2.398056708	-0.62535044	-0.626991815	2.422414402	2.462406245	-0.064349538
3	2.374084479	-0.634922978	-0.62535044	2.398056708	2.422414402	-0.048329923
3	2.340688148	-0.679154769	-0.634922978	2.374084479	2.398056708	-0.05736856
3	2.301386223	-0.721462503	-0.679154769	2.340688148	2.374084479	-0.072698256
3	2.270769943	-0.737947884	-0.721462503	2.301386223	2.340688148	-0.069918205
3	2.246152628	-0.735673914	-0.737947884	2.270769943	2.301386223	-0.055233594
3	2.235916787	-0.723791303	-0.735673914	2.246152628	2.270769943	-0.034853156
3	2.228482118	-0.713056903	-0.723791303	2.235916787	2.246152628	-0.017670511
3	2.225768638	-0.700576515	-0.713056903	2.228482118	2.235916787	-0.010148149
3	2.219328938	-0.694292022	-0.700576515	2.225768638	2.228482118	-0.00915318
3	2.204335871	-0.693416699	-0.694292022	2.219328938	2.225768638	-0.021432767
3	2.184170222	-0.697191433	-0.693416699	2.204335871	2.219328938	-0.035158716
3	2.140202836	-0.726102831	-0.697191433	2.184170222	2.204335871	-0.064133034
3	2.092404884	-0.760728146	-0.726102831	2.140202836	2.184170222	-0.091765338
3	2.051356342	-0.788453481	-0.760728146	2.092404884	2.140202836	-0.088846494
3	2.041866626	-0.784129458	-0.788453481	2.051356342	2.092404884	-0.050538257
3	2.051216245	-0.761171529	-0.784129458	2.041866626	2.051356342	-0.000140097
3	2.073841855	-0.72507822	-0.761171529	2.051216245	2.041866626	0.031975229
3	2.106474345	-0.679062227	-0.72507822	2.073841855	2.051216245	0.0552581
3	2.14152422	-0.630695465	-0.679062227	2.106474345	2.073841855	0.067682365
3	2.186346758	-0.574785329	-0.630695465	2.14152422	2.106474345	0.079872413
4	2.241944727	-0.506985707	-0.574785329	2.186346758	2.14152422	0.100420508
4	2.292072628	-0.472752912	-0.506985707	2.241944727	2.186346758	0.105725871
4	2.301315882	-0.63153938	-0.472752912	2.292072628	2.241944727	0.059371155
4	2.258781983	-0.81321821	-0.63153938	2.301315882	2.292072628	-0.033290645
4	2.207560667	-0.918129912	-0.81321821	2.258781983	2.301315882	-0.093755215
4	2.180830117	-0.84134081	-0.918129912	2.207560667	2.258781983	-0.077951866
4	2.187436469	-0.738002466	-0.84134081	2.180830117	2.207560667	-0.020124198
4	2.200421215	-0.65850734	-0.738002466	2.187436469	2.180830117	0.019591098
4	2.21827813	-0.594263014	-0.65850734	2.200421215	2.187436469	0.030841661
4	2.242716792	-0.536268352	-0.594263014	2.21827813	2.200421215	0.042295577
4	2.269589597	-0.483806653	-0.536268352	2.242716792	2.21827813	0.051311467
4	2.301545549	-0.431125892	-0.483806653	2.269589597	2.242716792	0.058828757
4	2.348657107	-0.366218681	-0.431125892	2.301545549	2.269589597	0.07906751
4	2.401495178	-0.297334483	-0.366218681	2.348657107	2.301545549	0.099949629
4	2.442383978	-0.241434581	-0.297334483	2.401495178	2.348657107	0.093726871
4	2.471528231	-0.197889307	-0.241434581	2.442383978	2.401495178	0.070033053
4	2.49312695	-0.162250965	-0.197889307	2.471528231	2.442383978	0.050742972
4	2.497152651	-0.146788987	-0.162250965	2.49312695	2.471528231	0.02562442
4	2.448696032	-0.233597551	-0.146788987	2.497152651	2.49312695	-0.044430917
4	2.37235839	-0.350689483	-0.233597551	2.448696032	2.497152651	-0.124794261
4	2.316404325	-0.423582137	-0.350689483	2.37235839	2.448696032	-0.132291708
4	2.323320691	-0.370795673	-0.423582137	2.316404325	2.37235839	-0.049037699
4	2.362027986	-0.290285527	-0.370795673	2.323320691	2.316404325	0.045623661
4	2.403399911	-0.218056225	-0.290285527	2.362027986	2.323320691	0.08007922
4	2.443896334	-0.153502889	-0.218056225	2.403399911	2.362027986	0.081868348
4	2.478916396	-0.098563203	-0.153502889	2.443896334	2.403399911	0.075516485
4	2.508071613	-0.051984539	-0.098563203	2.478916396	2.443896334	0.064175279
4	2.515982363	-0.028126446	-0.051984539	2.508071613	2.478916396	0.037065967
4	2.515635988	-0.013400911	-0.028126446	2.515982363	2.508071613	0.007564375
4	2.508794	-0.005651891	-0.013400911	2.515635988	2.515982363	-0.007188363
5	2.510393297	0.010252579	-0.005651891	2.508794	2.515635988	-0.00524269
5	2.512119112	0.026140834	0.010252579	2.510393297	2.508794	0.003325112
5	2.514648333	0.042744069	0.026140834	2.512119112	2.510393297	0.004255036
5	2.504213951	0.04634789	0.042744069	2.514648333	2.512119112	-0.007905161
5	2.485074384	0.041235954	0.04634789	2.504213951	2.514648333	-0.029573949
5	2.427825457	-0.002050781	0.041235954	2.485074384	2.504213951	-0.076388493
5	2.353154407	-0.14978514	-0.002050781	2.427825457	2.485074384	-0.131919977
5	2.270525695	-0.389072169	-0.14978514	2.353154407	2.427825457	-0.157299762
5	2.227757698	-0.530145599	-0.389072169	2.270525695	2.353154407	-0.125396708
5	2.215804219	-0.53023545	-0.530145599	2.227757698	2.270525695	-0.054721476
5	2.211412975	-0.434490573	-0.53023545	2.215804219	2.227757698	-0.016344723
5	2.211329728	-0.364766531	-0.434490573	2.211412975	2.215804219	-0.004474491
5	2.219715308	-0.304142613	-0.364766531	2.211329728	2.211412975	0.008302333
5	2.248165181	-0.236142961	-0.304142613	2.219715308	2.211329728	0.036835453
5	2.284438199	-0.170148577	-0.236142961	2.248165181	2.219715308	0.06472289
5	2.323076306	-0.107982311	-0.170148577	2.284438199	2.248165181	0.074911125
5	2.352112484	-0.059173858	-0.107982311	2.323076306	2.284438199	0.067674286
5	2.378146117	-0.015617399	-0.059173858	2.352112484	2.323076306	0.055069811
5	2.380154182	0.002579334	-0.015617399	2.378146117	2.352112484	0.028041698
5	2.365002559	0.002819036	0.002579334	2.380154182	2.378146117	-0.013143558
5	2.308724701	-0.038586222	0.002819036	2.365002559	2.380154182	-0.071429481
5	2.234950778	-0.099577435	-0.038586222	2.308724701	2.365002559	-0.130051781
5	2.137958896	-0.184420269	-0.099577435	2.234950778	2.308724701	-0.170765806
5	2.038414421	-0.268955184	-0.184420269	2.137958896	2.234950778	-0.196536357
5	1.931981314	-0.360536407	-0.268955184	2.038414421	2.137958896	-0.205977582
5	1.853151336	-0.424620724	-0.360536407	1.931981314	2.038414421	-0.185263085
5	1.806810555	-0.456269542	-0.424620724	1.853151336	1.931981314	-0.125170759
5	1.845558111	-0.403169946	-0.456269542	1.806810555	1.853151336	-0.007593226
5	1.907653142	-0.332508642	-0.403169946	1.845558111	1.806810555	0.100842587
5	1.987820909	-0.243411345	-0.332508642	1.907653142	1.845558111	0.142262798
5	1.987396559	-0.23027102	-0.243411345	1.987820909	1.907653142	0.079743418
6	1.961412747	-0.243270541	-0.23027102	1.987396559	1.987820909	-0.026408162
6	1.894767757	-0.325310629	-0.243270541	1.961412747	1.987396559	-0.092628803
6	1.83588989	-0.410772951	-0.325310629	1.894767757	1.961412747	-0.125522857
6	1.7548908	-0.47991972	-0.410772951	1.83588989	1.894767757	-0.139876956
6	1.712404809	-0.48565501	-0.47991972	1.7548908	1.83588989	-0.123485081
6	1.750104128	-0.419238115	-0.48565501	1.712404809	1.7548908	-0.004786672
6	1.845170815	-0.300754001	-0.419238115	1.750104128	1.712404809	0.132766006
6	1.91934448	-0.206343369	-0.300754001	1.845170815	1.750104128	0.169240352
6	1.939189339	-0.168142797	-0.206343369	1.91934448	1.845170815	0.094018523
6	1.915373845	-0.174702017	-0.168142797	1.939189339	1.91934448	-0.003970634
6	1.865111662	-0.208325261	-0.174702017	1.915373845	1.939189339	-0.074077676
6	1.814193345	-0.242930757	-0.208325261	1.865111662	1.915373845	-0.1011805
6	1.793447971	-0.247497386	-0.242930757	1.814193345	1.865111662	-0.071663691
6	1.807245933	-0.217559396	-0.247497386	1.793447971	1.814193345	-0.006947411
6	1.833738318	-0.174906409	-0.217559396	1.807245933	1.793447971	0.040290347
6	1.869211355	-0.123225868	-0.174906409	1.833738318	1.807245933	0.061965421
6	1.872765568	-0.103390403	-0.123225868	1.869211355	1.833738318	0.03902725
6	1.827091926	-0.132691915	-0.103390403	1.872765568	1.869211355	-0.042119428
6	1.682376544	-0.260932925	-0.132691915	1.827091926	1.872765568	-0.190389024
6	1.530929347	-0.395802083	-0.260932925	1.682376544	1.827091926	-0.29616258
6	1.428889397	-0.481171299	-0.395802083	1.530929347	1.682376544	-0.253487147
6	1.411268391	-0.481989011	-0.481171299	1.428889397	1.530929347	-0.119660956
6	1.404758668	-0.471556398	-0.481989011	1.411268391	1.428889397	-0.024130729
6	1.403624961	-0.45558996	-0.471556398	1.404758668	1.411268391	-0.00764343
6	1.367282759	-0.474708894	-0.45558996	1.403624961	1.404758668	-0.037475909
6	1.364187359	-0.460450329	-0.474708894	1.367282759	1.403624961	-0.039437602
6	1.439185678	-0.367967904	-0.460450329	1.364187359	1.367282759	0.071902919
6	1.646923844	-0.142640039	-0.367967904	1.439185678	1.364187359	0.282736485
6	1.811950034	0.010596949	-0.142640039	1.646923844	1.439185678	0.372764356
6	1.894140247	-0.223028447	0.010596949	1.811950034	1.646923844	0.247216403
7	1.859435275	-0.52299256	-0.223028447	1.894140247	1.811950034	0.047485241
7	1.763041834	-0.721027752	-0.52299256	1.859435275	1.894140247	-0.131098413
7	1.639691628	-0.717842785	-0.721027752	1.763041834	1.859435275	-0.219743648
7	1.556683472	-0.654307723	-0.717842785	1.639691628	1.763041834	-0.206358362
7	1.559936823	-0.547954841	-0.654307723	1.556683472	1.639691628	-0.079754805
7	1.585398569	-0.450395683	-0.547954841	1.559936823	1.556683472	0.028715097
7	1.593839881	-0.390607227	-0.450395683	1.585398569	1.559936823	0.033903058
7	1.544946605	-0.40143804	-0.390607227	1.593839881	1.585398569	-0.040451964
7	1.448185007	-0.468387814	-0.40143804	1.544946605	1.593839881	-0.145654875
7	1.368042338	-0.523732735	-0.468387814	1.448185007	1.544946605	-0.176904267
7	1.335459108	-0.534512367	-0.523732735	1.368042338	1.448185007	-0.112725898
7	1.411785666	-0.438134085	-0.534512367	1.335459108	1.368042338	0.043743328
7	1.433994403	-0.396866228	-0.438134085	1.411785666	1.335459108	0.098535295
7	1.404790337	-0.407545521	-0.396866228	1.433994403	1.411785666	-0.006995328
7	1.286425663	-0.507644957	-0.407545521	1.404790337	1.433994403	-0.14756874
7	1.169899412	-0.606002611	-0.507644957	1.286425663	1.404790337	-0.234890925
7	1.114827879	-0.64289984	-0.606002611	1.169899412	1.286425663	-0.171597784
7	1.121992036	-0.617492673	-0.64289984	1.114827879	1.169899412	-0.047907377
7	1.19492412	-0.526209362	-0.617492673	1.121992036	1.114827879	0.080096241
7	1.252461282	-0.450187224	-0.526209362	1.19492412	1.121992036	0.130469246
7	1.278392533	-0.405619994	-0.450187224	1.252461282	1.19492412	0.083468413
7	1.231450331	-0.43376283	-0.405619994	1.278392533	1.252461282	-0.021010951
7	1.140829409	-0.505411436	-0.43376283	1.231450331	1.278392533	-0.137563124
7	1.060838243	-0.5662493	-0.505411436	1.140829409	1.231450331	-0.170612088
7	1.069752006	-0.537996828	-0.5662493	1.060838243	1.140829409	-0.071077403
7	1.087025598	-0.501205842	-0.537996828	1.069752006	1.060838243	0.026187355
7	1.108459483	-0.460070315	-0.501205842	1.087025598	1.069752006	0.038707476
7	1.10155958	-0.44704472	-0.460070315	1.108459483	1.087025598	0.014533982
7	1.111997772	-0.416442155	-0.44704472	1.10155958	1.108459483	0.003538289
7	1.088132181	-0.419899293	-0.416442155	1.111997772	1.10155958	-0.013427399
7	1.055937505	-0.431467431	-0.419899293	1.088132181	1.111997772	-0.056060266
8	1.058761473	-0.407786312	-0.431467431	1.055937505	1.088132181	-0.029370708
8	1.102178858	-0.343271149	-0.407786312	1.058761473	1.055937505	0.046241353
8	1.127337477	-0.29676509	-0.343271149	1.102178858	1.058761473	0.068576004
8	1.111974194	-0.290521492	-0.29676509	1.127337477	1.102178858	0.009795335
8	1.06965854	-0.310961059	-0.290521492	1.111974194	1.127337477	-0.057678937
8	1.041160385	-0.317303966	-0.310961059	1.06965854	1.111974194	-0.070813809
8	1.03535282	-0.300666831	-0.317303966	1.041160385	1.06965854	-0.03430572
8	1.136886009	-0.176388764	-0.300666831	1.03535282	1.041160385	0.095725624
8	1.212917127	-0.077301349	-0.176388764	1.136886009	1.03535282	0.177564308
8	1.236355322	-0.03048362	-0.077301349	1.212917127	1.136886009	0.099469313
8	1.073302248	-0.169825754	-0.03048362	1.236355322	1.212917127	-0.13961488
8	0.899541559	-0.319551159	-0.169825754	1.073302248	1.236355322	-0.336813763
8	0.752676535	-0.442042078	-0.319551159	0.899541559	1.073302248	-0.320625713
8	0.764087116	-0.4058733	-0.442042078	0.752676535	0.899541559	-0.135454443
8	0.756620144	-0.388151733	-0.4058733	0.764087116	0.752676535	0.003943609
8	0.707256258	-0.411882494	-0.388151733	0.756620144	0.764087116	-0.056830858
8	0.590446418	-0.502624022	-0.411882494	0.707256258	0.756620144	-0.166173725
8	0.469390981	-0.597170868	-0.502624022	0.590446418	0.707256258	-0.237865277
8	0.400062449	-0.639541223	-0.597170868	0.469390981	0.590446418	-0.19038397
8	0.420024103	-0.592190312	-0.639541223	0.400062449	0.469390981	-0.049366878
8	0.5089303	-0.475431309	-0.592190312	0.420024103	0.400062449	0.108867851
8	0.650439978	-0.305568932	-0.475431309	0.5089303	0.420024103	0.230415875
8	0.779033492	-0.147961949	-0.305568932	0.650439978	0.5089303	0.270103193
8	0.870861009	-0.026456465	-0.147961949	0.779033492	0.650439978	0.220421031
8	0.89884732	0.031892454	-0.026456465	0.870861009	0.779033492	0.119813827
8	0.857478296	0.021495132	0.031892454	0.89884732	0.870861009	-0.013382713
8	0.730238065	-0.074112914	0.021495132	0.857478296	0.89884732	-0.168609255
8	0.564182599	-0.207826686	-0.074112914	0.730238065	0.857478296	-0.293295697
8	0.494467112	-0.244442971	-0.207826686	0.564182599	0.730238065	-0.235770953
8	0.641066612	-0.06393772	-0.244442971	0.494467112	0.564182599	0.076884013
8	0.859884056	0.189643563	-0.06393772	0.641066612	0.494467112	0.365416944
9	1.028553218	0.3939898	0.189643563	0.859884056	0.641066612	0.387486606
9	1.089150701	0.491226388	0.3939898	1.028553218	0.859884056	0.229266646
9	1.082586984	0.52229612	0.491226388	1.089150701	1.028553218	0.054033767
9	1.070755013	0.549205385	0.52229612	1.082586984	1.089150701	-0.018395689
9	1.100877933	0.619174606	0.549205385	1.070755013	1.082586984	0.018290948
9	1.189806751	0.749137949	0.619174606	1.100877933	1.070755013	0.119051738
9	1.278739849	0.880436972	0.749137949	1.189806751	1.100877933	0.177861917
9	1.335666512	0.981352233	0.880436972	1.278739849	1.189806751	0.145859761
9	1.28510186	0.976583339	0.981352233	1.335666512	1.278739849	0.00636201
9	1.144798396	0.883778079	0.976583339	1.28510186	1.335666512	-0.190868116
9	0.982861814	0.771000132	0.883778079	1.144798396	1.28510186	-0.302240046
9	0.975532302	0.81131896	0.771000132	0.982861814	1.144798396	-0.169266094
9	1.10746519	0.993538965	0.81131896	0.975532302	0.982861814	0.124603376
9	1.234404557	1.173939891	0.993538965	1.10746519	0.975532302	0.258872255
9	1.289968319	1.287208511	1.173939891	1.234404557	1.10746519	0.182503129
9	1.230529272	1.288742815	1.287208511	1.289968319	1.234404557	-0.003875285
9	1.160689352	1.283459516	1.288742815	1.230529272	1.289968319	-0.129278967
9	1.133702518	1.32502305	1.283459516	1.160689352	1.230529272	-0.096826754
9	1.244909453	1.509233117	1.32502305	1.133702518	1.160689352	0.0842201
9	1.348836672	1.691194168	1.509233117	1.244909453	1.133702518	0.215134154
9	1.389829977	1.816041582	1.691194168	1.348836672	1.244909453	0.144920524
9	1.376215028	1.893098972	1.816041582	1.389829977	1.348836672	0.027378356
9	1.275481533	1.891139199	1.893098972	1.376215028	1.389829977	-0.114348443
9	1.152517351	1.87673602	1.891139199	1.275481533	1.376215028	-0.223697677
9	1.01453304	1.859375361	1.87673602	1.152517351	1.275481533	-0.260948493
9	1.060793574	2.041497319	1.859375361	1.01453304	1.152517351	-0.091723777
9	1.158211437	2.294635816	2.041497319	1.060793574	1.01453304	0.143678396
9	1.197988079	2.517097773	2.294635816	1.158211437	1.060793574	0.137194505
9	1.134675686	2.675201577	2.517097773	1.197988079	1.158211437	-0.02353575
9	1.061398929	2.883748332	2.675201577	1.134675686	1.197988079	-0.13658915
10	0.868674033	3.080503343	2.883748332	1.061398929	1.134675686	-0.266001654
10	0.675245538	3.525531743	3.080503343	0.868674033	1.061398929	-0.386153391
10	0.416627041	5.433694949	3.525531743	0.675245538	0.868674033	-0.452046992
10	1.004160562	1.984473175	5.433694949	0.416627041	0.675245538	0.328915024
10	1.330957331	2.528910125	1.984473175	1.004160562	0.416627041	0.91433029
10	1.492850039	4.124929474	2.528910125	1.330957331	1.004160562	0.488689476
12	1.310999444	-0.987563365	4.124929474	1.492850039	1.330957331	-0.019957886
12	1.180475246	-1.111421218	-0.987563365	1.310999444	1.492850039	-0.312374793
12	1.219617369	-0.727565149	-1.111421218	1.180475246	1.310999444	-0.091382075
12	1.309731012	-0.354444493	-0.727565149	1.219617369	1.180475246	0.129255766
12	1.318495884	-0.124663226	-0.354444493	1.309731012	1.219617369	0.098878515
12	1.269315729	-0.007935313	-0.124663226	1.318495884	1.309731012	-0.040415283
12	1.184663057	0.029429612	-0.007935313	1.269315729	1.318495884	-0.133832827
12	1.152059879	0.086906171	0.029429612	1.184663057	1.269315729	-0.117255851
12	1.139197012	0.142440133	0.086906171	1.152059879	1.184663057	-0.045466045
12	1.221719717	0.279390291	0.142440133	1.139197012	1.152059879	0.069659838
12	1.326891752	0.43036523	0.279390291	1.221719717	1.139197012	0.18769474
12	1.408699029	0.552872986	0.43036523	1.326891752	1.221719717	0.186979312
12	1.420493611	0.602520158	0.552872986	1.408699029	1.326891752	0.093601859
12	1.364333931	0.582786932	0.602520158	1.420493611	1.408699029	-0.044365097
12	1.286706847	0.541052275	0.582786932	1.364333931	1.420493611	-0.133786764
12	1.216763466	0.50690498	0.541052275	1.286706847	1.364333931	-0.147570466
12	1.235659652	0.533702164	0.50690498	1.216763466	1.286706847	-0.051047195
12	1.254401712	0.396269388	0.533702164	1.235659652	1.216763466	0.037638247
12	1.252436697	0.324210361	0.396269388	1.254401712	1.235659652	0.016777045
12	1.161237172	0.328279385	0.324210361	1.252436697	1.254401712	-0.09316454
12	1.105274255	0.369165354	0.328279385	1.161237172	1.252436697	-0.147162442
12	1.070460116	0.410474512	0.369165354	1.105274255	1.161237172	-0.090777056
12	1.046093605	0.448973058	0.410474512	1.070460116	1.105274255	-0.05918065
12	1.001109389	0.458912187	0.448973058	1.046093605	1.070460116	-0.069350726
12	0.969302394	0.477545207	0.458912187	1.001109389	1.046093605	-0.076791211
12	0.984405943	0.54092777	0.477545207	0.969302394	1.001109389	-0.016703447
12	1.000049824	0.604124816	0.54092777	0.984405943	0.969302394	0.030747431
12	1.014397874	0.666228693	0.604124816	1.000049824	0.984405943	0.029991932
12	1.042516036	0.742882279	0.666228693	1.014397874	1.000049824	0.042466212
1	1.073253229	0.819311406	0.742882279	1.042516036	1.014397874	0.058855355
1	1.109949075	0.603056088	0.819311406	1.073253229	1.042516036	0.067433039
1	1.090312766	0.421460678	0.603056088	1.109949075	1.073253229	0.017059537
1	1.049241757	0.420729383	0.421460678	1.090312766	1.109949075	-0.060707319
1	0.943747336	0.481581662	0.420729383	1.049241757	1.090312766	-0.14656543
1	0.850140314	0.519010665	0.481581662	0.943747336	1.049241757	-0.199101443
1	0.694881006	0.469928154	0.519010665	0.850140314	0.943747336	-0.24886633
1	0.567561462	0.432719215	0.469928154	0.694881006	0.850140314	-0.282578852
1	0.508542375	0.45433444	0.432719215	0.567561462	0.694881006	-0.186338632
1	0.626705675	0.648335938	0.45433444	0.508542375	0.567561462	0.059144213
1	0.772333598	0.868271626	0.648335938	0.626705675	0.508542375	0.263791224
1	0.824427298	0.995459866	0.868271626	0.772333598	0.626705675	0.197721623
1	0.735591069	0.983698851	0.995459866	0.824427298	0.772333598	-0.03674253
1	0.533390806	0.766367522	0.983698851	0.735591069	0.824427298	-0.291036492
1	0.387938042	0.429289026	0.766367522	0.533390806	0.735591069	-0.347653027
1	0.424666926	0.387585007	0.429289026	0.387938042	0.533390806	-0.108723881
1	0.649871214	0.772124441	0.387585007	0.424666926	0.387938042	0.261933172
1	0.835058245	1.114561833	0.772124441	0.649871214	0.424666926	0.410391319
1	0.967974409	1.378793645	1.114561833	0.835058245	0.649871214	0.318103195
1	0.941233299	0.807673217	1.378793645	0.967974409	0.835058245	0.106175053
1	0.84105533	-0.525658541	0.807673217	0.941233299	0.967974409	-0.126919079
1	1.00090916	-0.911784335	-0.525658541	0.84105533	0.941233299	0.059675862
1	1.533008444	-0.554636181	-0.911784335	1.00090916	0.84105533	0.691953115
1	2.069429191	0.011227996	-0.554636181	1.533008444	1.00090916	1.068520031
1	2.323132493	-0.08574873	0.011227996	2.069429191	1.533008444	0.790124049
1	2.317153511	-0.555077781	-0.08574873	2.323132493	2.069429191	0.24772432
1	2.03668945	-1.144871421	-0.555077781	2.317153511	2.323132493	-0.286443043
1	1.625226442	-1.602911564	-1.144871421	2.03668945	2.317153511	-0.691927069
1	1.267936786	-1.828589101	-1.602911564	1.625226442	2.03668945	-0.768752664
1	1.174796173	-1.68608225	-1.828589101	1.267936786	1.625226442	-0.450430269
1	1.207706991	-1.453573386	-1.68608225	1.174796173	1.267936786	-0.060229796
2	1.222796674	-1.294673281	-1.453573386	1.207706991	1.174796173	0.0480005
2	1.199864286	-1.217096669	-1.294673281	1.222796674	1.207706991	-0.007842705
2	1.11615776	-1.23109974	-1.217096669	1.199864286	1.222796674	-0.106638914
2	0.984700558	-1.313424688	-1.23109974	1.11615776	1.199864286	-0.215163728
2	0.881041751	-1.381100935	-1.313424688	0.984700558	1.11615776	-0.235116008
2	0.897089147	-1.337290066	-1.381100935	0.881041751	0.984700558	-0.087611411
2	1.004528179	-1.216107185	-1.337290066	0.897089147	0.881041751	0.123486428
2	1.107796732	-1.112152306	-1.216107185	1.004528179	0.897089147	0.210707585
