date	season	obs	yest.obs	two.yest.obs	three.yest.obs
1915-01-01	1	0.84133294	0	0	0
1915-01-02	1	1.047795011	0.84133294	0	0
1915-01-03	1	1.233610875	1.047795011	0.84133294	0
1915-01-04	1	1.303291824	1.233610875	1.047795011	0.84133294
1915-01-05	1	1.181995357	1.303291824	1.233610875	1.047795011
1915-01-06	1	1.522657775	1.181995357	1.303291824	1.233610875
1915-01-07	1	2.443994767	1.522657775	1.181995357	1.303291824
1915-01-08	1	2.98853848	2.443994767	1.522657775	1.181995357
1915-01-09	1	2.647876062	2.98853848	2.443994767	1.522657775
1915-01-10	1	2.054297608	2.647876062	2.98853848	2.443994767
1915-01-11	1	1.739442949	2.054297608	2.647876062	2.98853848
1915-01-12	1	4.511196254	1.739442949	2.054297608	2.647876062
1915-01-13	1	5.269944366	4.511196254	1.739442949	2.054297608
1915-01-14	1	5.641576094	5.269944366	4.511196254	1.739442949
1915-01-15	1	3.091769515	5.641576094	5.269944366	4.511196254
1915-01-16	1	2.219467265	3.091769515	5.641576094	5.269944366
1915-01-17	1	1.791058467	2.219467265	3.091769515	5.641576094
1915-01-18	1	1.569111741	1.791058467	2.219467265	3.091769515
1915-01-19	1	1.429749843	1.569111741	1.791058467	2.219467265
1915-01-20	1	1.367811221	1.429749843	1.569111741	1.791058467
1915-01-21	1	1.336841911	1.367811221	1.429749843	1.569111741
1915-01-22	1	1.285226393	1.336841911	1.367811221	1.429749843
1915-01-23	1	1.243933979	1.285226393	1.336841911	1.367811221
1915-01-24	1	1.274903289	1.243933979	1.285226393	1.336841911
1915-01-25	1	1.331680359	1.274903289	1.243933979	1.285226393
1915-01-26	1	2.152367092	1.331680359	1.274903289	1.243933979
1915-01-27	1	3.478885899	2.152367092	1.331680359	1.274903289
1915-01-28	1	4.61442729	3.478885899	2.152367092	1.331680359
1915-01-29	1	5.316398332	4.61442729	3.478885899	2.152367092
1915-01-30	1	10.34374976	5.316398332	4.61442729	3.478885899
1915-01-31	1	20.66685332	10.34374976	5.316398332	4.61442729
1915-02-01	2	27.5626865	20.66685332	10.34374976	5.316398332
1915-02-02	2	25.11611095	27.5626865	20.66685332	10.34374976
1915-02-03	2	16.09888	25.11611095	27.5626865	20.66685332
1915-02-04	2	9.249500787	16.09888	25.11611095	27.5626865
1915-02-05	2	8.052020774	9.249500787	16.09888	25.11611095
1915-02-06	2	9.512739927	8.052020774	9.249500787	16.09888
1915-02-07	2	17.49766053	9.512739927	8.052020774	9.249500787
1915-02-08	2	22.0707954	17.49766053	9.512739927	8.052020774
1915-02-09	2	23.12375197	22.0707954	17.49766053	9.512739927
1915-02-10	2	16.33631138	23.12375197	22.0707954	17.49766053
1915-02-11	2	10.92184356	16.33631138	23.12375197	22.0707954
1915-02-12	2	7.535865596	10.92184356	16.33631138	23.12375197
1915-02-13	2	6.116438857	7.535865596	10.92184356	16.33631138
1915-02-14	2	5.657060749	6.116438857	7.535865596	10.92184356
1915-02-15	2	9.817271482	5.657060749	6.116438857	7.535865596
1915-02-16	2	18.02413881	9.817271482	5.657060749	6.116438857
1915-02-17	2	22.71082782	18.02413881	9.817271482	5.657060749
1915-02-18	2	21.7817485	22.71082782	18.02413881	9.817271482
1915-02-19	2	16.43438086	21.7817485	22.71082782	18.02413881
1915-02-20	2	13.84328187	16.43438086	21.7817485	22.71082782
1915-02-21	2	11.8922153	13.84328187	16.43438086	21.7817485
1915-02-22	2	10.18374166	11.8922153	13.84328187	16.43438086
1915-02-23	2	8.991423198	10.18374166	11.8922153	13.84328187
1915-02-24	2	8.06750543	8.991423198	10.18374166	11.8922153
1915-02-25	2	7.551350252	8.06750543	8.991423198	10.18374166
1915-02-26	2	8.981100094	7.551350252	8.06750543	8.991423198
1915-02-27	2	9.631455618	8.981100094	7.551350252	8.06750543
1915-02-28	2	10.01341045	9.631455618	8.981100094	7.551350252
1915-03-01	3	7.845558703	10.01341045	9.631455618	8.981100094
1915-03-02	3	6.725501967	7.845558703	10.01341045	9.631455618
1915-03-03	3	5.708676267	6.725501967	7.845558703	10.01341045
1915-03-04	3	5.275105917	5.708676267	6.725501967	7.845558703
1915-03-05	3	4.877666431	5.275105917	5.708676267	6.725501967
1915-03-06	3	4.567973324	4.877666431	5.275105917	5.708676267
1915-03-07	3	4.361511253	4.567973324	4.877666431	5.275105917
1915-03-08	3	4.284087976	4.361511253	4.567973324	4.877666431
1915-03-09	3	4.232472458	4.284087976	4.361511253	4.567973324
1915-03-10	3	4.139564526	4.232472458	4.284087976	4.361511253
1915-03-11	3	3.995041076	4.139564526	4.232472458	4.284087976
1915-03-12	3	4.201503148	3.995041076	4.139564526	4.232472458
1915-03-13	3	4.500873151	4.201503148	3.995041076	4.139564526
1915-03-14	3	5.177036434	4.500873151	4.201503148	3.995041076
1915-03-15	3	5.724160922	5.177036434	4.500873151	4.201503148
1915-03-16	3	6.513878344	5.724160922	5.177036434	4.500873151
1915-03-17	3	6.864863865	6.513878344	5.724160922	5.177036434
1915-03-18	3	7.231334041	6.864863865	6.513878344	5.724160922
1915-03-19	3	7.293272663	7.231334041	6.864863865	6.513878344
1915-03-20	3	7.355211284	7.293272663	7.231334041	6.864863865
1915-03-21	3	7.881689565	7.355211284	7.293272663	7.231334041
1915-03-22	3	8.743668712	7.881689565	7.355211284	7.293272663
1915-03-23	3	9.528224583	8.743668712	7.881689565	7.355211284
1915-03-24	3	9.662424929	9.528224583	8.743668712	7.881689565
1915-03-25	3	9.388862685	9.662424929	9.528224583	8.743668712
1915-03-26	3	10.41601149	9.388862685	9.662424929	9.528224583
1915-03-27	3	12.86774858	10.41601149	9.388862685	9.662424929
1915-03-28	3	13.42003462	12.86774858	10.41601149	9.388862685
1915-03-29	3	12.12448513	13.42003462	12.86774858	10.41601149
1915-03-30	3	9.270146994	12.12448513	13.42003462	12.86774858
1915-03-31	3	8.320421467	9.270146994	12.12448513	13.42003462
1915-04-01	4	8.867545955	8.320421467	9.270146994	12.12448513
1915-04-02	4	9.92566407	8.867545955	8.320421467	9.270146994
1915-04-03	4	11.48445271	9.92566407	8.867545955	8.320421467
1915-04-04	4	11.48445271	11.48445271	9.92566407	8.867545955
1915-04-05	4	10.42633459	11.48445271	11.48445271	9.92566407
1915-04-06	4	8.99658475	10.42633459	11.48445271	11.48445271
1915-04-07	4	8.449460261	8.99658475	10.42633459	11.48445271
1915-04-08	4	8.449460261	8.449460261	8.99658475	10.42633459
1915-04-09	4	10.38504218	8.449460261	8.449460261	8.99658475
1915-04-10	4	12.01609254	10.38504218	8.449460261	8.449460261
1915-04-11	4	14.50912205	12.01609254	10.38504218	8.449460261
1915-04-12	4	14.33879084	14.50912205	12.01609254	10.38504218
1915-04-13	4	14.96333861	14.33879084	14.50912205	12.01609254
1915-04-14	4	15.47949378	14.96333861	14.33879084	14.50912205
1915-04-15	4	17.29119846	15.47949378	14.96333861	14.33879084
1915-04-16	4	18.47835537	17.29119846	15.47949378	14.96333861
1915-04-17	4	19.25258813	18.47835537	17.29119846	15.47949378
1915-04-18	4	19.87197435	19.25258813	18.47835537	17.29119846
1915-04-19	4	19.30420365	19.87197435	19.25258813	18.47835537
1915-04-20	4	17.80735364	19.30420365	19.87197435	19.25258813
1915-04-21	4	15.72208672	17.80735364	19.30420365	19.87197435
1915-04-22	4	13.82779721	15.72208672	17.80735364	19.30420365
1915-04-23	4	12.22255461	13.82779721	15.72208672	17.80735364
1915-04-24	4	10.51408097	12.22255461	13.82779721	15.72208672
1915-04-25	4	9.941148725	10.51408097	12.22255461	13.82779721
1915-04-26	4	11.0250746	9.941148725	10.51408097	12.22255461
1915-04-27	4	12.73354824	11.0250746	9.941148725	10.51408097
1915-04-28	4	14.47815274	12.73354824	11.0250746	9.941148725
1915-04-29	4	13.39422686	14.47815274	12.73354824	11.0250746
1915-04-30	4	11.41735253	13.39422686	14.47815274	12.73354824
1915-05-01	5	8.872707507	11.41735253	13.39422686	14.47815274
1915-05-02	5	7.747489219	8.872707507	11.41735253	13.39422686
1915-05-03	5	7.16939542	7.747489219	8.872707507	11.41735253
1915-05-04	5	7.045518177	7.16939542	7.747489219	8.872707507
1915-05-05	5	7.48941163	7.045518177	7.16939542	7.747489219
1915-05-06	5	8.201705776	7.48941163	7.045518177	7.16939542
1915-05-07	5	9.264985442	8.201705776	7.48941163	7.045518177
1915-05-08	5	21.61657885	9.264985442	8.201705776	7.48941163
1915-05-09	5	35.91923883	21.61657885	9.264985442	8.201705776
1915-05-10	5	54.04144712	35.91923883	21.61657885	9.264985442
1915-05-11	5	55.79637472	54.04144712	35.91923883	21.61657885
1915-05-12	5	53.1123678	55.79637472	54.04144712	35.91923883
1915-05-13	5	44.02803667	53.1123678	55.79637472	54.04144712
1915-05-14	5	38.24709868	44.02803667	53.1123678	55.79637472
1915-05-15	5	33.9630107	38.24709868	44.02803667	53.1123678
1915-05-16	5	32.10485206	33.9630107	38.24709868	44.02803667
1915-05-17	5	30.71123308	32.10485206	33.9630107	38.24709868
1915-05-18	5	28.54338133	30.71123308	32.10485206	33.9630107
1915-05-19	5	24.87867957	28.54338133	30.71123308	32.10485206
1915-05-20	5	21.36882436	24.87867957	28.54338133	30.71123308
1915-05-21	5	19.35581917	21.36882436	24.87867957	28.54338133
1915-05-22	5	18.5815864	19.35581917	21.36882436	24.87867957
1915-05-23	5	18.73643296	18.5815864	19.35581917	21.36882436
1915-05-24	5	18.32350881	18.73643296	18.5815864	19.35581917
1915-05-25	5	18.47835537	18.32350881	18.73643296	18.5815864
1915-05-26	5	20.33651401	18.47835537	18.32350881	18.73643296
1915-05-27	5	22.76244334	20.33651401	18.47835537	18.32350881
1915-05-28	5	23.74313818	22.76244334	20.33651401	18.47835537
1915-05-29	5	22.86567438	23.74313818	22.76244334	20.33651401
1915-05-30	5	22.40113472	22.86567438	23.74313818	22.76244334
1915-05-31	5	22.40113472	22.40113472	22.86567438	23.74313818
1915-06-01	6	21.42043988	22.40113472	22.40113472	22.86567438
1915-06-02	6	19.30420365	21.42043988	22.40113472	22.40113472
1915-06-03	6	17.60089156	19.30420365	21.42043988	22.40113472
1915-06-04	6	17.23958294	17.60089156	19.30420365	21.42043988
1915-06-05	6	18.16866226	17.23958294	17.60089156	19.30420365
1915-06-06	6	19.30420365	18.16866226	17.23958294	17.60089156
1915-06-07	6	19.87197435	19.30420365	18.16866226	17.23958294
1915-06-08	6	19.09774158	19.87197435	19.30420365	18.16866226
1915-06-09	6	17.60089156	19.09774158	19.87197435	19.30420365
1915-06-10	6	15.41239361	17.60089156	19.09774158	19.87197435
1915-06-11	6	13.36841911	15.41239361	17.60089156	19.09774158
1915-06-12	6	11.69607633	13.36841911	15.41239361	17.60089156
1915-06-13	6	11.06636701	11.69607633	13.36841911	15.41239361
1915-06-14	6	11.06636701	11.06636701	11.69607633	13.36841911
1915-06-15	6	10.92700511	11.06636701	11.06636701	11.69607633
1915-06-16	6	10.50375787	10.92700511	11.06636701	11.06636701
1915-06-17	6	9.941148725	10.50375787	10.92700511	11.06636701
1915-06-18	6	9.394024237	9.941148725	10.50375787	10.92700511
1915-06-19	6	8.8520613	9.394024237	9.941148725	10.50375787
1915-06-20	6	8.320421467	8.8520613	9.394024237	9.941148725
1915-06-21	6	8.057182326	8.320421467	8.8520613	9.394024237
1915-06-22	6	7.799104737	8.057182326	8.320421467	8.8520613
1915-06-23	6	7.422311457	7.799104737	8.057182326	8.320421467
1915-06-24	6	6.870025417	7.422311457	7.799104737	8.057182326
1915-06-25	6	6.333224032	6.870025417	7.422311457	7.799104737
1915-06-26	6	5.987400063	6.333224032	6.870025417	7.422311457
1915-06-27	6	5.873845924	5.987400063	6.333224032	6.870025417
1915-06-28	6	5.873845924	5.873845924	5.987400063	6.333224032
1915-06-29	6	5.822230406	5.873845924	5.873845924	5.987400063
1915-06-30	6	5.657060749	5.822230406	5.873845924	5.873845924
1915-07-01	7	5.491891092	5.657060749	5.822230406	5.873845924
1915-07-02	7	5.326721435	5.491891092	5.657060749	5.822230406
1915-07-03	7	5.063482295	5.326721435	5.491891092	5.657060749
1915-07-04	7	4.6453966	5.063482295	5.326721435	5.491891092
1915-07-05	7	4.191180044	4.6453966	5.063482295	5.326721435
1915-07-06	7	3.747286591	4.191180044	4.6453966	5.063482295
1915-07-07	7	3.458239691	3.747286591	4.191180044	4.6453966
1915-07-08	7	3.313716242	3.458239691	3.747286591	4.191180044
1915-07-09	7	3.267262276	3.313716242	3.458239691	3.747286591
1915-07-10	7	3.22080831	3.267262276	3.313716242	3.458239691
1915-07-11	7	3.174354344	3.22080831	3.267262276	3.313716242
1915-07-12	7	3.081446412	3.174354344	3.22080831	3.267262276
1915-07-13	7	2.942084514	3.081446412	3.174354344	3.22080831
1915-07-14	7	2.694330028	2.942084514	3.081446412	3.174354344
1915-07-15	7	2.456898646	2.694330028	2.942084514	3.081446412
1915-07-16	7	2.209144161	2.456898646	2.694330028	2.942084514
1915-07-17	7	2.018166745	2.209144161	2.456898646	2.694330028
1915-07-18	7	1.883966399	2.018166745	2.209144161	2.456898646
1915-07-19	7	1.77041226	1.883966399	2.018166745	2.209144161
1915-07-20	7	1.677504328	1.77041226	1.883966399	2.018166745
1915-07-21	7	1.599564896	1.677504328	1.77041226	1.883966399
1915-07-22	7	1.584080241	1.599564896	1.677504328	1.77041226
1915-07-23	7	1.584080241	1.584080241	1.599564896	1.677504328
1915-07-24	7	1.543820137	1.584080241	1.584080241	1.599564896
1915-07-25	7	1.45142836	1.543820137	1.584080241	1.584080241
1915-07-26	7	1.34974579	1.45142836	1.543820137	1.584080241
1915-07-27	7	1.26303172	1.34974579	1.45142836	1.543820137
1915-07-28	7	1.168059167	1.26303172	1.34974579	1.45142836
1915-07-29	7	1.080828942	1.168059167	1.26303172	1.34974579
1915-07-30	7	1.013728769	1.080828942	1.168059167	1.26303172
1915-07-31	7	0.95901632	1.013728769	1.080828942	1.168059167
1915-08-01	8	0.905336182	0.95901632	1.013728769	1.080828942
1915-08-02	8	0.872818406	0.905336182	0.95901632	1.013728769
1915-08-03	8	0.831009836	0.872818406	0.905336182	0.95901632
1915-08-04	8	0.810363629	0.831009836	0.872818406	0.905336182
1915-08-05	8	0.75358656	0.810363629	0.831009836	0.872818406
1915-08-06	8	0.727778801	0.75358656	0.810363629	0.831009836
1915-08-07	8	0.682357145	0.727778801	0.75358656	0.810363629
1915-08-08	8	0.673066352	0.682357145	0.727778801	0.75358656
1915-08-09	8	0.657065541	0.673066352	0.682357145	0.727778801
1915-08-10	8	0.648290903	0.657065541	0.673066352	0.682357145
1915-08-11	8	0.627644696	0.648290903	0.657065541	0.673066352
1915-08-12	8	0.606482334	0.627644696	0.648290903	0.657065541
1915-08-13	8	0.585836127	0.606482334	0.627644696	0.648290903
1915-08-14	8	0.571899937	0.585836127	0.606482334	0.627644696
1915-08-15	8	0.56518992	0.571899937	0.585836127	0.606482334
1915-08-16	8	0.56518992	0.56518992	0.571899937	0.585836127
1915-08-17	8	0.56518992	0.56518992	0.56518992	0.571899937
1915-08-18	8	0.56518992	0.56518992	0.56518992	0.56518992
1915-08-19	8	0.56518992	0.56518992	0.56518992	0.56518992
1915-08-20	8	0.56518992	0.56518992	0.56518992	0.56518992
1915-08-21	8	0.56518992	0.56518992	0.56518992	0.56518992
1915-08-22	8	0.56518992	0.56518992	0.56518992	0.56518992
1915-08-23	8	0.56518992	0.56518992	0.56518992	0.56518992
1915-08-24	8	0.504799764	0.56518992	0.56518992	0.56518992
1915-08-25	8	0.456797332	0.504799764	0.56518992	0.56518992
1915-08-26	8	0.388148694	0.456797332	0.504799764	0.56518992
1915-08-27	8	0.379890211	0.388148694	0.456797332	0.504799764
1915-08-28	8	0.363373245	0.379890211	0.388148694	0.456797332
1915-08-29	8	0.359244004	0.363373245	0.379890211	0.388148694
1915-08-30	8	0.350985521	0.359244004	0.363373245	0.379890211
1915-08-31	8	0.326726228	0.350985521	0.359244004	0.363373245
1915-09-01	9	0.313306193	0.326726228	0.350985521	0.359244004
1915-09-02	9	0.306596176	0.313306193	0.326726228	0.350985521
1915-09-03	9	0.314338503	0.306596176	0.313306193	0.326726228
1915-09-04	9	0.321564676	0.314338503	0.306596176	0.313306193
1915-09-05	9	0.328790848	0.321564676	0.314338503	0.306596176
1915-09-06	9	0.336017021	0.328790848	0.321564676	0.314338503
1915-09-07	9	0.343759348	0.336017021	0.328790848	0.321564676
1915-09-08	9	0.351501676	0.343759348	0.336017021	0.328790848
1915-09-09	9	0.340146262	0.351501676	0.343759348	0.336017021
1915-09-10	9	0.342727038	0.340146262	0.351501676	0.343759348
1915-09-11	9	0.334468555	0.342727038	0.340146262	0.351501676
1915-09-12	9	0.34685628	0.334468555	0.342727038	0.340146262
1915-09-13	9	0.334468555	0.34685628	0.334468555	0.342727038
1915-09-14	9	0.389181004	0.334468555	0.34685628	0.334468555
1915-09-15	9	0.409827211	0.389181004	0.334468555	0.34685628
1915-09-16	9	0.422214935	0.409827211	0.389181004	0.334468555
1915-09-17	9	0.407246435	0.422214935	0.409827211	0.389181004
1915-09-18	9	0.386600228	0.407246435	0.422214935	0.409827211
1915-09-19	9	0.374212504	0.386600228	0.407246435	0.422214935
1915-09-20	9	0.34685628	0.374212504	0.386600228	0.407246435
1915-09-21	9	0.382470987	0.34685628	0.374212504	0.386600228
1915-09-22	9	0.339113952	0.382470987	0.34685628	0.374212504
1915-09-23	9	0.318467745	0.339113952	0.382470987	0.34685628
1915-09-24	9	0.274594555	0.318467745	0.339113952	0.382470987
1915-09-25	9	0.330339314	0.274594555	0.318467745	0.339113952
1915-09-26	9	0.355114762	0.330339314	0.274594555	0.318467745
1915-09-27	9	0.359244004	0.355114762	0.330339314	0.274594555
1915-09-28	9	0.355114762	0.359244004	0.355114762	0.330339314
1915-09-29	9	0.330339314	0.355114762	0.359244004	0.355114762
1915-09-30	9	0.322080831	0.330339314	0.355114762	0.359244004
1915-10-01	10	0.30608002	0.322080831	0.330339314	0.355114762
1915-10-02	10	0.302466934	0.30608002	0.322080831	0.330339314
1915-10-03	10	0.295240762	0.302466934	0.30608002	0.322080831
1915-10-04	10	0.295240762	0.295240762	0.302466934	0.30608002
1915-10-05	10	0.295240762	0.295240762	0.295240762	0.302466934
1915-10-06	10	0.302466934	0.295240762	0.295240762	0.295240762
1915-10-07	10	0.314338503	0.302466934	0.295240762	0.295240762
1915-10-08	10	0.31795159	0.314338503	0.302466934	0.295240762
1915-10-09	10	0.326210072	0.31795159	0.314338503	0.302466934
1915-10-10	10	0.310725417	0.326210072	0.31795159	0.314338503
1915-10-11	10	0.3189839	0.310725417	0.326210072	0.31795159
1915-10-12	10	0.335500866	0.3189839	0.310725417	0.326210072
1915-10-13	10	0.355114762	0.335500866	0.3189839	0.310725417
1915-10-14	10	0.355114762	0.355114762	0.335500866	0.3189839
1915-10-15	10	0.334468555	0.355114762	0.355114762	0.335500866
1915-10-16	10	0.334468555	0.334468555	0.355114762	0.355114762
1915-10-17	10	0.334468555	0.334468555	0.334468555	0.355114762
1915-10-18	10	0.334468555	0.334468555	0.334468555	0.334468555
1915-10-19	10	0.330339314	0.334468555	0.334468555	0.334468555
1915-10-20	10	0.330339314	0.330339314	0.334468555	0.334468555
1915-10-21	10	0.330339314	0.330339314	0.330339314	0.334468555
1915-10-22	10	0.342727038	0.330339314	0.330339314	0.330339314
1915-10-23	10	0.350985521	0.342727038	0.330339314	0.330339314
1915-10-24	10	0.375760969	0.350985521	0.342727038	0.330339314
1915-10-25	10	0.405181815	0.375760969	0.350985521	0.342727038
1915-10-26	10	0.388664849	0.405181815	0.375760969	0.350985521
1915-10-27	10	0.376277125	0.388664849	0.405181815	0.375760969
1915-10-28	10	0.342727038	0.376277125	0.388664849	0.405181815
1915-10-29	10	0.367502487	0.342727038	0.376277125	0.388664849
1915-10-30	10	0.384019452	0.367502487	0.342727038	0.376277125
1915-10-31	10	0.400536418	0.384019452	0.367502487	0.342727038
1915-11-01	11	0.421182625	0.400536418	0.384019452	0.367502487
1915-11-02	11	0.421182625	0.421182625	0.400536418	0.384019452
1915-11-03	11	0.408794901	0.421182625	0.421182625	0.400536418
1915-11-04	11	0.371631728	0.408794901	0.421182625	0.421182625
1915-11-05	11	0.371631728	0.371631728	0.408794901	0.421182625
1915-11-06	11	0.363373245	0.371631728	0.371631728	0.408794901
1915-11-07	11	0.427376487	0.363373245	0.371631728	0.371631728
1915-11-08	11	0.528542902	0.427376487	0.363373245	0.371631728
1915-11-09	11	0.646226283	0.528542902	0.427376487	0.363373245
1915-11-10	11	0.699906421	0.646226283	0.528542902	0.427376487
1915-11-11	11	0.688034852	0.699906421	0.646226283	0.528542902
1915-11-12	11	0.676163283	0.688034852	0.699906421	0.646226283
1915-11-13	11	0.664291714	0.676163283	0.688034852	0.699906421
1915-11-14	11	0.65190399	0.664291714	0.676163283	0.688034852
1915-11-15	11	0.639516265	0.65190399	0.664291714	0.676163283
1915-11-16	11	0.627128541	0.639516265	0.65190399	0.664291714
1915-11-17	11	0.615256972	0.627128541	0.639516265	0.65190399
1915-11-18	11	0.603385403	0.615256972	0.627128541	0.639516265
1915-11-19	11	0.591513834	0.603385403	0.615256972	0.627128541
1915-11-20	11	0.589965368	0.591513834	0.603385403	0.615256972
1915-11-21	11	0.598740006	0.589965368	0.591513834	0.603385403
1915-11-22	11	0.618353903	0.598740006	0.589965368	0.591513834
1915-11-23	11	0.68184099	0.618353903	0.598740006	0.589965368
1915-11-24	11	0.728811111	0.68184099	0.618353903	0.598740006
1915-11-25	11	0.748425008	0.728811111	0.68184099	0.618353903
1915-11-26	11	0.732940353	0.748425008	0.728811111	0.68184099
1915-11-27	11	0.703003352	0.732940353	0.748425008	0.728811111
1915-11-28	11	0.683389455	0.703003352	0.732940353	0.748425008
1915-11-29	11	0.628677007	0.683389455	0.703003352	0.732940353
1915-11-30	11	0.59409461	0.628677007	0.683389455	0.703003352
1915-12-01	12	0.644677817	0.59409461	0.628677007	0.683389455
1915-12-02	12	2.428510112	0.644677817	0.59409461	0.628677007
1915-12-03	12	3.034992446	2.428510112	0.644677817	0.59409461
1915-12-04	12	3.287392328	3.034992446	2.428510112	0.644677817
1915-12-05	12	1.722925984	3.287392328	3.034992446	2.428510112
1915-12-06	12	1.334261135	1.722925984	3.287392328	3.034992446
1915-12-07	12	1.224836237	1.334261135	1.722925984	3.287392328
1915-12-08	12	1.26199941	1.224836237	1.334261135	1.722925984
1915-12-09	12	1.299162583	1.26199941	1.224836237	1.334261135
1915-12-10	12	1.287291014	1.299162583	1.26199941	1.224836237
1915-12-11	12	3.165579706	1.287291014	1.299162583	1.26199941
1915-12-12	12	6.923705555	3.165579706	1.287291014	1.299162583
1915-12-13	12	7.876528014	6.923705555	3.165579706	1.287291014
1915-12-14	12	6.333224032	7.876528014	6.923705555	3.165579706
1915-12-15	12	2.730460891	6.333224032	7.876528014	6.923705555
1915-12-16	12	1.920097262	2.730460891	6.333224032	7.876528014
1915-12-17	12	1.617630327	1.920097262	2.730460891	6.333224032
1915-12-18	12	1.431298308	1.617630327	1.920097262	2.730460891
1915-12-19	12	1.271806358	1.431298308	1.617630327	1.920097262
1915-12-20	12	1.144316029	1.271806358	1.431298308	1.617630327
1915-12-21	12	1.097862063	1.144316029	1.271806358	1.431298308
1915-12-22	12	1.10353977	1.097862063	1.144316029	1.271806358
1915-12-23	12	1.148961426	1.10353977	1.097862063	1.144316029
1915-12-24	12	1.165994547	1.148961426	1.10353977	1.097862063
1915-12-25	12	1.143283719	1.165994547	1.148961426	1.10353977
1915-12-26	12	1.075667391	1.143283719	1.165994547	1.148961426
1915-12-27	12	1.019922631	1.075667391	1.143283719	1.165994547
1915-12-28	12	0.975533286	1.019922631	1.075667391	1.143283719
1915-12-29	12	0.90120694	0.975533286	1.019922631	1.075667391
1915-12-30	12	0.81139594	0.90120694	0.975533286	1.019922631
1915-12-31	12	0.78455587	0.81139594	0.90120694	0.975533286
1916-01-01	1	7.701035253	0.78455587	0.81139594	0.90120694
1916-01-02	1	16.44470397	7.701035253	0.78455587	0.81139594
1916-01-03	1	18.87579485	16.44470397	7.701035253	0.78455587
1916-01-04	1	13.41487307	18.87579485	16.44470397	7.701035253
1916-01-05	1	5.734484026	13.41487307	18.87579485	16.44470397
1916-01-06	1	4.41312677	5.734484026	13.41487307	18.87579485
1916-01-07	1	7.050679729	4.41312677	5.734484026	13.41487307
1916-01-08	1	14.2149136	7.050679729	4.41312677	5.734484026
1916-01-09	1	15.56724016	14.2149136	7.050679729	4.41312677
1916-01-10	1	12.94517186	15.56724016	14.2149136	7.050679729
1916-01-11	1	6.157731272	12.94517186	15.56724016	14.2149136
1916-01-12	1	7.577158011	6.157731272	12.94517186	15.56724016
1916-01-13	1	9.538547686	7.577158011	6.157731272	12.94517186
1916-01-14	1	10.68957373	9.538547686	7.577158011	6.157731272
1916-01-15	1	8.490752675	10.68957373	9.538547686	7.577158011
1916-01-16	1	10.83925873	8.490752675	10.68957373	9.538547686
1916-01-17	1	12.1812622	10.83925873	8.490752675	10.68957373
1916-01-18	1	12.97097962	12.1812622	10.83925873	8.490752675
1916-01-19	1	9.295954753	12.97097962	12.1812622	10.83925873
1916-01-20	1	7.097133695	9.295954753	12.97097962	12.1812622
1916-01-21	1	6.787440588	7.097133695	9.295954753	12.97097962
1916-01-22	1	11.28831374	6.787440588	7.097133695	9.295954753
1916-01-23	1	20.31070625	11.28831374	6.787440588	7.097133695
1916-01-24	1	26.94330028	20.31070625	11.28831374	6.787440588
1916-01-25	1	25.49806578	26.94330028	20.31070625	11.28831374
1916-01-26	1	19.66551228	25.49806578	26.94330028	20.31070625
1916-01-27	1	15.18528533	19.66551228	25.49806578	26.94330028
1916-01-28	1	13.34261135	15.18528533	19.66551228	25.49806578
1916-01-29	1	11.1644365	13.34261135	15.18528533	19.66551228
1916-01-30	1	9.166915958	11.1644365	13.34261135	15.18528533
1916-01-31	1	8.01072836	9.166915958	11.1644365	13.34261135
1916-02-01	2	8.01072836	8.01072836	9.166915958	11.1644365
1916-02-02	2	12.32062409	8.01072836	8.01072836	9.166915958
1916-02-03	2	18.10672364	12.32062409	8.01072836	8.01072836
1916-02-04	2	20.85266918	18.10672364	12.32062409	8.01072836
1916-02-05	2	19.66551228	20.85266918	18.10672364	12.32062409
1916-02-06	2	17.34281398	19.66551228	20.85266918	18.10672364
1916-02-07	2	16.8266588	17.34281398	19.66551228	20.85266918
1916-02-08	2	16.98150535	16.8266588	17.34281398	19.66551228
1916-02-09	2	19.4590502	16.98150535	16.8266588	17.34281398
1916-02-10	2	21.36882436	19.4590502	16.98150535	16.8266588
1916-02-11	2	21.73013299	21.36882436	19.4590502	16.98150535
1916-02-12	2	18.42673985	21.73013299	21.36882436	19.4590502
1916-02-13	2	15.90790258	18.42673985	21.73013299	21.36882436
1916-02-14	2	14.26652912	15.90790258	18.42673985	21.73013299
1916-02-15	2	13.81231256	14.26652912	15.90790258	18.42673985
1916-02-16	2	13.52326566	13.81231256	14.26652912	15.90790258
1916-02-17	2	13.23421876	13.52326566	13.81231256	14.26652912
1916-02-18	2	12.94517186	13.23421876	13.52326566	13.81231256
1916-02-19	2	13.23421876	12.94517186	13.23421876	13.52326566
1916-02-20	2	13.24454186	13.23421876	12.94517186	13.23421876
1916-02-21	2	12.97614117	13.24454186	13.23421876	12.94517186
1916-02-22	2	12.41869358	12.97614117	13.24454186	13.23421876
1916-02-23	2	11.73736874	12.41869358	12.97614117	13.24454186
1916-02-24	2	11.33476771	11.73736874	12.41869358	12.97614117
1916-02-25	2	15.49497844	11.33476771	11.73736874	12.41869358
1916-02-26	2	20.05779021	15.49497844	11.33476771	11.73736874
1916-02-27	2	22.65921231	20.05779021	15.49497844	11.33476771
1916-02-28	2	20.33651401	22.65921231	20.05779021	15.49497844
