date	season	obs	yest.obs	two.yest.obs	three.yest.obs
1917-02-12	1	0.911426102	0.915566894	0.927887379	0.931960704
1917-02-13	1	0.90309272	0.911426102	0.915566894	0.927887379
1917-02-14	1	0.892577376	0.90309272	0.911426102	0.915566894
1917-02-15	1	0.93803975	0.892577376	0.90309272	0.911426102
1917-02-16	1	1.015748734	0.93803975	0.892577376	0.90309272
1917-02-17	1	1.110208935	1.015748734	0.93803975	0.892577376
1917-02-18	1	1.902061885	1.110208935	1.015748734	0.93803975
1917-02-19	1	2.847208074	1.902061885	1.110208935	1.015748734
1917-02-20	1	3.411432558	2.847208074	1.902061885	1.110208935
1917-02-21	1	3.457689348	3.411432558	2.847208074	1.902061885
1917-02-22	1	3.464172353	3.457689348	3.411432558	2.847208074
1917-02-23	1	3.616706218	3.464172353	3.457689348	3.411432558
1917-02-24	1	3.734335135	3.616706218	3.464172353	3.457689348
1917-02-25	1	3.60273951	3.734335135	3.616706218	3.464172353
1917-02-26	1	3.09425526	3.60273951	3.734335135	3.616706218
1917-02-27	1	2.741182	3.09425526	3.60273951	3.734335135
1917-02-28	1	2.531184023	2.741182	3.09425526	3.60273951
1917-03-01	1	2.407170117	2.531184023	2.741182	3.09425526
1917-03-02	1	2.236220198	2.407170117	2.531184023	2.741182
1917-03-03	1	2.087204318	2.236220198	2.407170117	2.531184023
1917-03-04	1	1.963320766	2.087204318	2.236220198	2.407170117
1917-03-05	1	1.998911711	1.963320766	2.087204318	2.236220198
1917-03-06	1	1.998911711	1.998911711	1.963320766	2.087204318
1917-03-07	1	1.98198606	1.998911711	1.998911711	1.963320766
1917-03-08	1	1.98198606	1.98198606	1.998911711	1.998911711
1917-03-09	1	1.964768992	1.98198606	1.98198606	1.998911711
1917-03-10	1	1.930917342	1.964768992	1.98198606	1.98198606
1917-03-11	1	1.818546281	1.930917342	1.964768992	1.98198606
1917-03-12	1	1.808445185	1.818546281	1.930917342	1.964768992
1917-03-13	1	1.799095351	1.808445185	1.818546281	1.930917342
1917-03-14	1	1.790518969	1.799095351	1.808445185	1.818546281
1917-03-15	1	1.712627263	1.790518969	1.799095351	1.808445185
1917-03-16	1	1.672735934	1.712627263	1.790518969	1.799095351
1917-03-17	1	1.652177207	1.672735934	1.712627263	1.790518969
1917-03-18	1	1.652177207	1.652177207	1.672735934	1.712627263
1917-03-19	1	1.652177207	1.652177207	1.652177207	1.672735934
1917-03-20	1	1.662019806	1.652177207	1.652177207	1.652177207
1917-03-21	1	1.643235269	1.662019806	1.652177207	1.652177207
1917-03-22	1	1.61386607	1.643235269	1.662019806	1.652177207
1917-03-23	1	1.583608154	1.61386607	1.643235269	1.662019806
1917-03-24	1	1.603535399	1.583608154	1.61386607	1.643235269
1917-03-25	1	1.654153492	1.603535399	1.583608154	1.61386607
1917-03-26	1	1.753672696	1.654153492	1.603535399	1.583608154
1917-03-27	1	1.956048006	1.753672696	1.654153492	1.603535399
1917-03-28	1	2.217850631	1.956048006	1.753672696	1.654153492
1917-03-29	1	2.313160811	2.217850631	1.956048006	1.753672696
1917-03-30	1	2.266105606	2.313160811	2.217850631	1.956048006
1917-03-31	1	2.078201042	2.266105606	2.313160811	2.217850631
1917-04-01	1	1.964768992	2.078201042	2.266105606	2.313160811
1917-04-02	1	1.918869003	1.964768992	2.078201042	2.266105606
1917-04-03	1	1.964768992	1.918869003	1.964768992	2.078201042
1917-04-04	1	2.120572223	1.964768992	1.918869003	1.964768992
1917-04-05	1	2.315201628	2.120572223	1.964768992	1.918869003
1917-04-06	1	2.534054642	2.315201628	2.120572223	1.964768992
1917-04-07	1	2.627427126	2.534054642	2.315201628	2.120572223
1917-04-08	1	2.600204273	2.627427126	2.534054642	2.315201628
1917-04-09	1	2.463217319	2.600204273	2.627427126	2.534054642
1917-04-10	1	2.676909755	2.463217319	2.600204273	2.627427126
1917-04-11	1	2.839996504	2.676909755	2.463217319	2.600204273
1917-04-12	1	2.933220948	2.839996504	2.676909755	2.463217319
1917-04-13	1	2.757689473	2.933220948	2.839996504	2.676909755
1917-04-14	1	2.587475075	2.757689473	2.933220948	2.839996504
1917-04-15	1	2.452611828	2.587475075	2.757689473	2.933220948
1917-04-16	1	2.324334111	2.452611828	2.587475075	2.757689473
1917-04-17	1	2.225127461	2.324334111	2.452611828	2.587475075
1917-04-18	1	2.154659516	2.225127461	2.324334111	2.452611828
1917-04-19	1	2.147452278	2.154659516	2.225127461	2.324334111
1917-04-20	1	2.309066639	2.147452278	2.154659516	2.225127461
1917-04-21	1	2.680453345	2.309066639	2.147452278	2.154659516
1917-04-22	1	2.956572539	2.680453345	2.309066639	2.147452278
1917-04-23	1	3.14753442	2.956572539	2.680453345	2.309066639
1917-04-24	1	3.218151987	3.14753442	2.956572539	2.680453345
1917-04-25	1	3.246667158	3.218151987	3.14753442	2.956572539
1917-04-26	1	3.211934351	3.246667158	3.218151987	3.14753442
1917-04-27	1	3.102175171	3.211934351	3.246667158	3.218151987
1917-04-28	1	2.976238333	3.102175171	3.211934351	3.246667158
1917-04-29	1	2.85317824	2.976238333	3.102175171	3.211934351
1917-04-30	1	2.743841576	2.85317824	2.976238333	3.102175171
1917-05-01	0	2.6586395	2.743841576	2.85317824	2.976238333
1917-05-02	0	2.636708796	2.6586395	2.743841576	2.85317824
1917-05-03	0	2.703876895	2.636708796	2.6586395	2.743841576
1917-05-04	0	2.785460066	2.703876895	2.636708796	2.6586395
1917-05-05	0	2.88539186	2.785460066	2.703876895	2.636708796
1917-05-06	0	2.941428929	2.88539186	2.785460066	2.703876895
1917-05-07	0	3.01241799	2.941428929	2.88539186	2.785460066
1917-05-08	0	3.027531628	3.01241799	2.941428929	2.88539186
1917-05-09	0	3.04242024	3.027531628	3.01241799	2.941428929
1917-05-10	0	2.989310415	3.04242024	3.027531628	3.01241799
1917-05-11	0	2.973603286	2.989310415	3.04242024	3.027531628
1917-05-12	0	3.027531628	2.973603286	2.989310415	3.04242024
1917-05-13	0	3.102175171	3.027531628	2.973603286	2.989310415
1917-05-14	0	3.061933054	3.102175171	3.027531628	2.973603286
1917-05-15	0	2.905363994	3.061933054	3.102175171	3.027531628
1917-05-16	0	2.743177345	2.905363994	3.061933054	3.102175171
1917-05-17	0	2.638185901	2.743177345	2.905363994	3.061933054
1917-05-18	0	2.554322867	2.638185901	2.743177345	2.905363994
1917-05-19	0	2.42833006	2.554322867	2.638185901	2.743177345
1917-05-20	0	2.440094901	2.42833006	2.554322867	2.638185901
1917-05-21	0	2.485817151	2.440094901	2.42833006	2.554322867
1917-05-22	0	2.560722889	2.485817151	2.440094901	2.42833006
1917-05-23	0	2.616551339	2.560722889	2.485817151	2.440094901
1917-05-24	0	2.540585278	2.616551339	2.560722889	2.485817151
1917-05-25	0	2.469789084	2.540585278	2.616551339	2.560722889
1917-05-26	0	2.392653355	2.469789084	2.540585278	2.616551339
1917-05-27	0	2.52830514	2.392653355	2.469789084	2.540585278
1917-05-28	0	2.685041319	2.52830514	2.392653355	2.469789084
1917-05-29	0	2.775859993	2.685041319	2.52830514	2.392653355
1917-05-30	0	2.826027251	2.775859993	2.685041319	2.52830514
1917-05-31	0	2.844209571	2.826027251	2.775859993	2.685041319
1917-06-01	0	2.882505856	2.844209571	2.826027251	2.775859993
1917-06-02	0	2.899698256	2.882505856	2.844209571	2.826027251
1917-06-03	0	2.891139003	2.899698256	2.882505856	2.844209571
1917-06-04	0	2.862067188	2.891139003	2.899698256	2.882505856
1917-06-05	0	2.873797528	2.862067188	2.891139003	2.899698256
1917-06-06	0	2.922171112	2.873797528	2.862067188	2.891139003
1917-06-07	0	3.00221382	2.922171112	2.873797528	2.862067188
1917-06-08	0	3.05222424	3.00221382	2.922171112	2.873797528
1917-06-09	0	2.99190445	3.05222424	3.00221382	2.922171112
1917-06-10	0	2.847806697	2.99190445	3.05222424	3.00221382
1917-06-11	0	2.659362304	2.847806697	2.99190445	3.05222424
1917-06-12	0	2.615041905	2.659362304	2.847806697	2.99190445
1917-06-13	0	2.647734266	2.615041905	2.659362304	2.847806697
1917-06-14	0	2.709390348	2.647734266	2.615041905	2.659362304
1917-06-15	0	2.749799886	2.709390348	2.647734266	2.615041905
1917-06-16	0	2.739849555	2.749799886	2.709390348	2.647734266
1917-06-17	0	2.689958786	2.739849555	2.749799886	2.709390348
1917-06-18	0	2.615796907	2.689958786	2.739849555	2.749799886
1917-06-19	0	2.551107431	2.615796907	2.689958786	2.739849555
1917-06-20	0	2.485387321	2.551107431	2.615796907	2.689958786
1917-06-21	0	2.375046429	2.485387321	2.551107431	2.615796907
1917-06-22	0	2.259660901	2.375046429	2.485387321	2.551107431
1917-06-23	0	2.155257781	2.259660901	2.375046429	2.485387321
1917-06-24	0	2.089761864	2.155257781	2.259660901	2.375046429
1917-06-25	0	2.00588038	2.089761864	2.155257781	2.259660901
1917-06-26	0	1.924158022	2.00588038	2.089761864	2.155257781
1917-06-27	0	1.837626081	1.924158022	2.00588038	2.089761864
1917-06-28	0	1.774018378	1.837626081	1.924158022	2.00588038
1917-06-29	0	1.6976176	1.774018378	1.837626081	1.924158022
1917-06-30	0	1.637229245	1.6976176	1.774018378	1.837626081
1917-07-01	0	1.584666915	1.637229245	1.6976176	1.774018378
1917-07-02	0	1.552406053	1.584666915	1.637229245	1.6976176
1917-07-03	0	1.508848078	1.552406053	1.584666915	1.637229245
1917-07-04	0	1.463306058	1.508848078	1.552406053	1.584666915
1917-07-05	0	1.411824102	1.463306058	1.508848078	1.552406053
1917-07-06	0	1.358874356	1.411824102	1.463306058	1.508848078
1917-07-07	0	1.302963408	1.358874356	1.411824102	1.463306058
1917-07-08	0	1.243740328	1.302963408	1.358874356	1.411824102
1917-07-09	0	1.18078785	1.243740328	1.302963408	1.358874356
1917-07-10	0	1.115298005	1.18078785	1.243740328	1.302963408
1917-07-11	0	1.061418771	1.115298005	1.18078785	1.243740328
1917-07-12	0	1.034267782	1.061418771	1.115298005	1.18078785
1917-07-13	0	1.012003412	1.034267782	1.061418771	1.115298005
1917-07-14	0	0.993063452	1.012003412	1.034267782	1.061418771
1917-07-15	0	0.973757833	0.993063452	1.012003412	1.034267782
1917-07-16	0	0.960018657	0.973757833	0.993063452	1.012003412
1917-07-17	0	0.933991162	0.960018657	0.973757833	0.993063452
1917-07-18	0	0.877667622	0.933991162	0.960018657	0.973757833
1917-07-19	0	0.754505337	0.877667622	0.933991162	0.960018657
1917-07-20	0	0.577026405	0.754505337	0.877667622	0.933991162
1917-07-21	0	0.398177073	0.577026405	0.754505337	0.877667622
1917-07-22	0	0.260924977	0.398177073	0.577026405	0.754505337
1917-07-23	0	0.17373285	0.260924977	0.398177073	0.577026405
1917-07-24	0	0.081541446	0.17373285	0.260924977	0.398177073
1917-07-25	0	-0.037014962	0.081541446	0.17373285	0.260924977
1917-07-26	0	-0.114962027	-0.037014962	0.081541446	0.17373285
1917-07-27	0	-0.142554033	-0.114962027	-0.037014962	0.081541446
1917-07-28	0	-0.116120776	-0.142554033	-0.114962027	-0.037014962
1917-07-29	0	-0.09036828	-0.116120776	-0.142554033	-0.114962027
1917-07-30	0	-0.116120776	-0.09036828	-0.116120776	-0.142554033
1917-07-31	0	-0.166651585	-0.116120776	-0.09036828	-0.116120776
1917-08-01	0	-0.249238176	-0.166651585	-0.116120776	-0.09036828
1917-08-02	0	-0.279492584	-0.249238176	-0.166651585	-0.116120776
1917-08-03	0	-0.279492584	-0.279492584	-0.249238176	-0.166651585
1917-08-04	0	-0.279492584	-0.279492584	-0.279492584	-0.249238176
1917-08-05	0	-0.362725814	-0.279492584	-0.279492584	-0.279492584
1917-08-06	0	-0.392848573	-0.362725814	-0.279492584	-0.279492584
1917-08-07	0	-0.392848573	-0.392848573	-0.362725814	-0.279492584
1917-08-08	0	-0.335647687	-0.392848573	-0.392848573	-0.362725814
1917-08-09	0	-0.335647687	-0.335647687	-0.392848573	-0.392848573
1917-08-10	0	-0.392848573	-0.335647687	-0.335647687	-0.392848573
1917-08-11	0	-0.484876683	-0.392848573	-0.335647687	-0.335647687
1917-08-12	0	-0.516382056	-0.484876683	-0.392848573	-0.335647687
1917-08-13	0	-0.581612858	-0.516382056	-0.484876683	-0.392848573
1917-08-14	0	-0.581612858	-0.581612858	-0.516382056	-0.484876683
1917-08-15	0	-0.651397496	-0.581612858	-0.581612858	-0.516382056
1917-08-16	0	-0.686665634	-0.651397496	-0.581612858	-0.581612858
1917-08-17	0	-0.72322323	-0.686665634	-0.651397496	-0.581612858
1917-08-18	0	-0.72322323	-0.72322323	-0.686665634	-0.651397496
1917-08-19	0	-0.755658506	-0.72322323	-0.72322323	-0.686665634
1917-08-20	0	-0.755658506	-0.755658506	-0.72322323	-0.72322323
1917-08-21	0	-0.794879219	-0.755658506	-0.755658506	-0.72322323
1917-08-22	0	-0.686665634	-0.794879219	-0.755658506	-0.755658506
1917-08-23	0	-0.686665634	-0.686665634	-0.794879219	-0.755658506
1917-08-24	0	-0.717918178	-0.686665634	-0.686665634	-0.794879219
1917-08-25	0	-0.829766478	-0.717918178	-0.686665634	-0.686665634
1917-08-26	0	-0.789181198	-0.829766478	-0.717918178	-0.686665634
1917-08-27	0	-0.789181198	-0.789181198	-0.829766478	-0.717918178
1917-08-28	0	-0.789181198	-0.789181198	-0.789181198	-0.829766478
1917-08-29	0	-0.909809186	-0.789181198	-0.789181198	-0.789181198
1917-08-30	0	-0.949029899	-0.909809186	-0.789181198	-0.789181198
1917-08-31	0	-1.02951715	-0.949029899	-0.909809186	-0.789181198
1917-09-01	0	-1.246537866	-1.02951715	-0.949029899	-0.909809186
1917-09-02	0	-1.552945946	-1.246537866	-1.02951715	-0.949029899
1917-09-03	0	-1.688570119	-1.552945946	-1.246537866	-1.02951715
1917-09-04	0	-1.493757074	-1.688570119	-1.552945946	-1.246537866
1917-09-05	0	-1.301902557	-1.493757074	-1.688570119	-1.552945946
1917-09-06	0	-1.160574314	-1.301902557	-1.493757074	-1.688570119
1917-09-07	0	-1.160574314	-1.160574314	-1.301902557	-1.493757074
1917-09-08	0	-1.160574314	-1.160574314	-1.160574314	-1.301902557
1917-09-09	0	-1.255555059	-1.160574314	-1.160574314	-1.160574314
1917-09-10	0	-1.054390415	-1.255555059	-1.160574314	-1.160574314
1917-09-11	0	-1.092130743	-1.054390415	-1.255555059	-1.160574314
1917-09-12	0	-1.207800628	-1.092130743	-1.054390415	-1.255555059
1917-09-13	0	-1.446610296	-1.207800628	-1.092130743	-1.054390415
1917-09-14	0	-1.446610296	-1.446610296	-1.207800628	-1.092130743
1917-09-15	0	-1.251938419	-1.446610296	-1.446610296	-1.207800628
1917-09-16	0	-1.251938419	-1.251938419	-1.446610296	-1.446610296
1917-09-17	0	-1.070820956	-1.251938419	-1.251938419	-1.446610296
1917-09-18	0	-1.11233345	-1.070820956	-1.251938419	-1.251938419
1917-09-19	0	-1.197491258	-1.11233345	-1.070820956	-1.251938419
1917-09-20	0	-1.354495007	-1.197491258	-1.11233345	-1.070820956
1917-09-21	0	-1.147480838	-1.354495007	-1.197491258	-1.11233345
1917-09-22	0	-1.107634929	-1.147480838	-1.354495007	-1.197491258
1917-09-23	0	-1.02519126	-1.107634929	-1.147480838	-1.354495007
1917-09-24	0	-1.069316065	-1.02519126	-1.107634929	-1.147480838
1917-09-25	0	-1.02951715	-1.069316065	-1.02519126	-1.107634929
1917-09-26	0	-1.02951715	-1.02951715	-1.069316065	-1.02519126
1917-09-27	0	-0.987077967	-1.02951715	-1.02951715	-1.069316065
1917-09-28	0	-0.949029899	-0.987077967	-1.02951715	-1.02951715
1917-09-29	0	-1.061825393	-0.949029899	-0.987077967	-1.02951715
1917-09-30	0	-1.107634929	-1.061825393	-0.949029899	-0.987077967
1917-10-01	1	-1.178862438	-1.107634929	-1.061825393	-0.949029899
1917-10-02	1	-1.178862438	-1.178862438	-1.107634929	-1.061825393
1917-10-03	1	-1.178862438	-1.178862438	-1.178862438	-1.107634929
1917-10-04	1	-1.152370823	-1.178862438	-1.178862438	-1.178862438
1917-10-05	1	-1.152370823	-1.152370823	-1.178862438	-1.178862438
1917-10-06	1	-1.251938419	-1.152370823	-1.152370823	-1.178862438
1917-10-07	1	-1.301902557	-1.251938419	-1.152370823	-1.152370823
1917-10-08	1	-1.207800628	-1.301902557	-1.251938419	-1.152370823
1917-10-09	1	-1.301902557	-1.207800628	-1.301902557	-1.251938419
1917-10-10	1	-1.350502986	-1.301902557	-1.207800628	-1.301902557
1917-10-11	1	-1.350502986	-1.350502986	-1.301902557	-1.207800628
1917-10-12	1	-1.350502986	-1.350502986	-1.350502986	-1.301902557
1917-10-13	1	-1.350502986	-1.350502986	-1.350502986	-1.350502986
1917-10-14	1	-1.517013937	-1.350502986	-1.350502986	-1.350502986
1917-10-15	1	-1.344544676	-1.517013937	-1.350502986	-1.350502986
1917-10-16	1	-1.296226099	-1.344544676	-1.517013937	-1.350502986
1917-10-17	1	-1.250134992	-1.296226099	-1.344544676	-1.517013937
1917-10-18	1	-1.250134992	-1.250134992	-1.296226099	-1.344544676
1917-10-19	1	-1.202632658	-1.250134992	-1.250134992	-1.296226099
1917-10-20	1	-1.358503028	-1.202632658	-1.250134992	-1.250134992
1917-10-21	1	-1.475533335	-1.358503028	-1.202632658	-1.250134992
1917-10-22	1	-1.352497004	-1.475533335	-1.358503028	-1.202632658
1917-10-23	1	-0.982931451	-1.352497004	-1.475533335	-1.358503028
1917-10-24	1	-0.946366782	-0.982931451	-1.352497004	-1.475533335
1917-10-25	1	-0.987077967	-0.946366782	-0.982931451	-1.352497004
1917-10-26	1	-1.202632658	-0.987077967	-0.946366782	-0.982931451
1917-10-27	1	-1.202632658	-1.202632658	-0.987077967	-0.946366782
1917-10-28	1	-1.350502986	-1.202632658	-1.202632658	-0.987077967
1917-10-29	1	-1.350502986	-1.350502986	-1.202632658	-1.202632658
1917-10-30	1	-1.350502986	-1.350502986	-1.350502986	-1.202632658
1917-10-31	1	-1.350502986	-1.350502986	-1.350502986	-1.350502986
1917-11-01	1	-1.202632658	-1.350502986	-1.350502986	-1.350502986
1917-11-02	1	-1.296226099	-1.202632658	-1.350502986	-1.350502986
1917-11-03	1	-1.202632658	-1.296226099	-1.202632658	-1.350502986
1917-11-04	1	-1.301902557	-1.202632658	-1.296226099	-1.202632658
1917-11-05	1	-1.06631306	-1.301902557	-1.202632658	-1.296226099
1917-11-06	1	-1.147480838	-1.06631306	-1.301902557	-1.202632658
1917-11-07	1	-1.147480838	-1.147480838	-1.06631306	-1.301902557
1917-11-08	1	-1.250134992	-1.147480838	-1.147480838	-1.06631306
1917-11-09	1	-1.250134992	-1.250134992	-1.147480838	-1.147480838
1917-11-10	1	-1.202632658	-1.250134992	-1.250134992	-1.147480838
1917-11-11	1	-1.401586615	-1.202632658	-1.250134992	-1.250134992
1917-11-12	1	-1.298114674	-1.401586615	-1.202632658	-1.250134992
1917-11-13	1	-1.298114674	-1.298114674	-1.401586615	-1.202632658
1917-11-14	1	-1.251938419	-1.298114674	-1.298114674	-1.401586615
1917-11-15	1	-1.401586615	-1.251938419	-1.298114674	-1.298114674
1917-11-16	1	-1.517013937	-1.401586615	-1.251938419	-1.298114674
1917-11-17	1	-1.577638558	-1.517013937	-1.401586615	-1.251938419
1917-11-18	1	-1.459855523	-1.577638558	-1.517013937	-1.401586615
1917-11-19	1	-1.350502986	-1.459855523	-1.577638558	-1.517013937
1917-11-20	1	-1.301902557	-1.350502986	-1.459855523	-1.577638558
1917-11-21	1	-1.401586615	-1.301902557	-1.350502986	-1.459855523
1917-11-22	1	-1.517013937	-1.401586615	-1.301902557	-1.350502986
1917-11-23	1	-1.17217345	-1.517013937	-1.401586615	-1.301902557
1917-11-24	1	-1.051431833	-1.17217345	-1.517013937	-1.401586615
1917-11-25	1	-1.015169701	-1.051431833	-1.17217345	-1.517013937
1917-11-26	1	-1.255555059	-1.015169701	-1.051431833	-1.17217345
1917-11-27	1	-1.206075002	-1.255555059	-1.015169701	-1.051431833
1917-11-28	1	-1.250134992	-1.206075002	-1.255555059	-1.015169701
1917-11-29	1	-1.202632658	-1.250134992	-1.206075002	-1.255555059
1917-11-30	1	-0.007981516	-1.202632658	-1.250134992	-1.206075002
1917-12-01	1	0.502427788	-0.007981516	-1.202632658	-1.250134992
1917-12-02	1	0.778487302	0.502427788	-0.007981516	-1.202632658
1917-12-03	1	0.660408014	0.778487302	0.502427788	-0.007981516
1917-12-04	1	0.511134311	0.660408014	0.778487302	0.502427788
1917-12-05	1	0.317729893	0.511134311	0.660408014	0.778487302
1917-12-06	1	0.011596647	0.317729893	0.511134311	0.660408014
1917-12-07	1	-0.368678213	0.011596647	0.317729893	0.511134311
1917-12-08	1	-0.648431601	-0.368678213	0.011596647	0.317729893
1917-12-09	1	-0.829766478	-0.648431601	-0.368678213	0.011596647
1917-12-10	1	-0.865914992	-0.829766478	-0.648431601	-0.368678213
1917-12-11	1	-0.909809186	-0.865914992	-0.829766478	-0.648431601
1917-12-12	1	-0.946366782	-0.909809186	-0.865914992	-0.829766478
1917-12-13	1	-0.777881643	-0.946366782	-0.909809186	-0.865914992
1917-12-14	1	-0.949029899	-0.777881643	-0.946366782	-0.909809186
1917-12-15	1	-0.912376581	-0.949029899	-0.777881643	-0.946366782
1917-12-16	1	-1.250134992	-0.912376581	-0.949029899	-0.777881643
1917-12-17	1	-1.02519126	-1.250134992	-0.912376581	-0.949029899
1917-12-18	1	-0.89707016	-1.02519126	-1.250134992	-0.912376581
1917-12-19	1	-0.612557662	-0.89707016	-1.02519126	-1.250134992
1917-12-20	1	-0.579767839	-0.612557662	-0.89707016	-1.02519126
1917-12-21	1	-0.514653447	-0.579767839	-0.612557662	-0.89707016
1917-12-22	1	-0.514653447	-0.514653447	-0.579767839	-0.612557662
1917-12-23	1	-0.514653447	-0.514653447	-0.514653447	-0.579767839
1917-12-24	1	-0.418401648	-0.514653447	-0.514653447	-0.514653447
1917-12-25	1	-0.101732039	-0.418401648	-0.514653447	-0.514653447
1917-12-26	1	0.115680838	-0.101732039	-0.418401648	-0.514653447
1917-12-27	1	0.197313793	0.115680838	-0.101732039	-0.418401648
1917-12-28	1	-0.124854456	0.197313793	0.115680838	-0.101732039
1917-12-29	1	-0.328453411	-0.124854456	0.197313793	0.115680838
1917-12-30	1	-0.707391765	-0.328453411	-0.124854456	0.197313793
1917-12-31	1	-0.676461464	-0.707391765	-0.328453411	-0.124854456
1918-01-01	1	-0.835701214	-0.676461464	-0.707391765	-0.328453411
1918-01-02	1	-0.872068858	-0.835701214	-0.676461464	-0.707391765
1918-01-03	1	-0.829766478	-0.872068858	-0.835701214	-0.676461464
1918-01-04	1	-0.865914992	-0.829766478	-0.872068858	-0.835701214
1918-01-05	1	-0.755658506	-0.865914992	-0.829766478	-0.872068858
1918-01-06	1	-0.641545199	-0.755658506	-0.865914992	-0.829766478
1918-01-07	1	-0.579767839	-0.641545199	-0.755658506	-0.865914992
1918-01-08	1	-0.612557662	-0.579767839	-0.641545199	-0.755658506
1918-01-09	1	-0.648431601	-0.612557662	-0.579767839	-0.641545199
1918-01-10	1	-0.614464241	-0.648431601	-0.612557662	-0.579767839
1918-01-11	1	-0.643507908	-0.614464241	-0.648431601	-0.612557662
1918-01-12	1	-0.717918178	-0.643507908	-0.614464241	-0.648431601
1918-01-13	1	-0.755658506	-0.717918178	-0.643507908	-0.614464241
1918-01-14	1	-0.821516579	-0.755658506	-0.717918178	-0.643507908
1918-01-15	1	-1.015169701	-0.821516579	-0.755658506	-0.717918178
1918-01-16	1	-0.916240076	-1.015169701	-0.821516579	-0.755658506
1918-01-17	1	-0.768933037	-0.916240076	-1.015169701	-0.821516579
1918-01-18	1	-0.739309368	-0.768933037	-0.916240076	-1.015169701
1918-01-19	1	-1.015169701	-0.739309368	-0.768933037	-0.916240076
1918-01-20	1	-1.207800628	-1.015169701	-0.739309368	-0.768933037
1918-01-21	1	-0.966515213	-1.207800628	-1.015169701	-0.739309368
1918-01-22	1	-0.781258123	-0.966515213	-1.207800628	-1.015169701
1918-01-23	1	-0.717918178	-0.781258123	-0.966515213	-1.207800628
1918-01-24	1	-0.717918178	-0.717918178	-0.781258123	-0.966515213
1918-01-25	1	-0.922712591	-0.717918178	-0.717918178	-0.781258123
1918-01-26	1	-1.039684267	-0.922712591	-0.717918178	-0.717918178
1918-01-27	1	-1.301902557	-1.039684267	-0.922712591	-0.717918178
1918-01-28	1	-1.11233345	-1.301902557	-1.039684267	-0.922712591
1918-01-29	1	-0.900874857	-1.11233345	-1.301902557	-1.039684267
1918-01-30	1	-0.829766478	-0.900874857	-1.11233345	-1.301902557
1918-01-31	1	-0.755658506	-0.829766478	-0.900874857	-1.11233345
1918-02-01	1	-0.829766478	-0.755658506	-0.829766478	-0.900874857
1918-02-02	1	-0.969232606	-0.829766478	-0.755658506	-0.829766478
1918-02-03	1	-1.107634929	-0.969232606	-0.829766478	-0.755658506
1918-02-04	1	-0.269305739	-1.107634929	-0.969232606	-0.829766478
1918-02-05	1	1.505417543	-0.269305739	-1.107634929	-0.969232606
1918-02-06	1	2.069767648	1.505417543	-0.269305739	-1.107634929
1918-02-07	1	2.402977239	2.069767648	1.505417543	-0.269305739
1918-02-08	1	2.15166281	2.402977239	2.069767648	1.505417543
1918-02-09	1	1.85392636	2.15166281	2.402977239	2.069767648
1918-02-10	1	1.397891008	1.85392636	2.15166281	2.402977239
1918-02-11	1	1.354887639	1.397891008	1.85392636	2.15166281
1918-02-12	1	1.254103115	1.354887639	1.397891008	1.85392636
1918-02-13	1	1.216589339	1.254103115	1.354887639	1.397891008
1918-02-14	1	1.228747543	1.216589339	1.254103115	1.354887639
1918-02-15	1	1.2407597	1.228747543	1.216589339	1.254103115
1918-02-16	1	1.168028506	1.2407597	1.228747543	1.216589339
1918-02-17	1	1.061418771	1.168028506	1.2407597	1.228747543
1918-02-18	1	1.061418771	1.061418771	1.168028506	1.2407597
1918-02-19	1	1.073841291	1.061418771	1.061418771	1.168028506
1918-02-20	1	1.036100963	1.073841291	1.061418771	1.061418771
1918-02-21	1	0.965930004	1.036100963	1.073841291	1.061418771
1918-02-22	1	0.905182585	0.965930004	1.036100963	1.073841291
1918-02-23	1	0.919690611	0.905182585	0.965930004	1.036100963
1918-02-24	1	0.905182585	0.919690611	0.905182585	0.965930004
1918-02-25	1	1.012003412	0.905182585	0.919690611	0.905182585
1918-02-26	1	1.146940945	1.012003412	0.905182585	0.919690611
1918-02-27	1	1.297337514	1.146940945	1.012003412	0.905182585
1918-02-28	1	1.330627689	1.297337514	1.146940945	1.012003412
1918-03-01	1	1.374664157	1.330627689	1.297337514	1.146940945
1918-03-02	1	1.386345017	1.374664157	1.330627689	1.297337514
1918-03-03	1	1.257044294	1.386345017	1.374664157	1.330627689
1918-03-04	1	1.036100963	1.257044294	1.386345017	1.374664157
1918-03-05	1	1.110208935	1.036100963	1.257044294	1.386345017
1918-03-06	1	1.633205095	1.110208935	1.036100963	1.257044294
1918-03-07	1	1.76168342	1.633205095	1.110208935	1.036100963
1918-03-08	1	1.704212066	1.76168342	1.633205095	1.110208935
1918-03-09	1	1.668852434	1.704212066	1.76168342	1.633205095
1918-03-10	1	2.275165087	1.668852434	1.704212066	1.76168342
1918-03-11	1	2.461017098	2.275165087	1.668852434	1.704212066
1918-03-12	1	2.434229782	2.461017098	2.275165087	1.668852434
1918-03-13	1	2.033279354	2.434229782	2.461017098	2.275165087
1918-03-14	1	1.856348646	2.033279354	2.434229782	2.461017098
1918-03-15	1	1.789657272	1.856348646	2.033279354	2.434229782
1918-03-16	1	1.840088125	1.789657272	1.856348646	2.033279354
1918-03-17	1	2.251002838	1.840088125	1.789657272	1.856348646
1918-03-18	1	2.383174611	2.251002838	1.840088125	1.789657272
