season	obs	residual	yest.residual	yest.all.obs	two.yest.all.obs	all.change.obs
7	0.784851942	1.130425527	0.970705099	0.704439073	0.555055725	0.54461466
7	0.859671657	1.290526324	1.130425527	0.784851942	0.704439073	0.555055725
7	0.854536139	1.377718439	1.290526324	0.859671657	0.784851942	0.704439073
7	0.868421381	1.492357988	1.377718439	0.854536139	0.859671657	0.784851942
7	0.872030637	1.606986455	1.492357988	0.868421381	0.854536139	0.859671657
7	0.852979329	1.711632461	1.606986455	0.872030637	0.868421381	0.854536139
7	0.864756783	1.863184359	1.711632461	0.852979329	0.872030637	0.868421381
7	0.862114534	2.021435957	1.863184359	0.864756783	0.852979329	0.872030637
7	0.766968141	2.11617153	2.021435957	0.862114534	0.864756783	0.852979329
7	0.955761143	2.537113186	2.11617153	0.766968141	0.862114534	0.864756783
7	0.818690463	2.699559646	2.537113186	0.955761143	0.766968141	0.862114534
7	0.784911134	3.089713525	2.699559646	0.818690463	0.955761143	0.766968141
7	0.34630591	3.389802113	3.089713525	0.784911134	0.818690463	0.955761143
11	0.378153161	-0.670433459	3.389802113	0.34630591	0.784911134	0.818690463
11	0.346508709	-0.33118818	-0.670433459	0.378153161	0.34630591	0.784911134
11	0.227868569	-0.185098206	-0.33118818	0.346508709	0.378153161	0.34630591
11	0.134418614	-0.228455106	-0.185098206	0.227868569	0.346508709	0.378153161
11	0.154668199	-0.274758108	-0.228455106	0.134418614	0.227868569	0.346508709
11	0.251046434	-0.06019405	-0.274758108	0.154668199	0.134418614	0.227868569
11	0.267727498	0.207403904	-0.06019405	0.251046434	0.154668199	0.134418614
11	0.293083975	0.457236024	0.207403904	0.267727498	0.251046434	0.154668199
11	0.432493841	0.790067456	0.457236024	0.293083975	0.267727498	0.251046434
11	0.844672127	1.313153164	0.790067456	0.432493841	0.293083975	0.267727498
11	1.211120795	0.664121109	1.313153164	0.844672127	0.432493841	0.293083975
11	1.443724235	-0.204921101	0.664121109	1.211120795	0.844672127	0.432493841
11	1.441016471	-0.683337167	-0.204921101	1.443724235	1.211120795	0.844672127
11	1.461884632	-0.772820625	-0.683337167	1.441016471	1.443724235	1.211120795
11	1.574090904	-0.529624501	-0.772820625	1.461884632	1.441016471	1.443724235
11	1.775634605	-0.387195058	-0.529624501	1.574090904	1.461884632	1.441016471
11	1.860105024	-0.53257108	-0.387195058	1.775634605	1.574090904	1.461884632
11	1.919605265	-0.588864147	-0.53257108	1.860105024	1.775634605	1.574090904
11	2.002827888	-0.533456461	-0.588864147	1.919605265	1.860105024	1.775634605
11	2.097914648	-0.502225466	-0.533456461	2.002827888	1.919605265	1.860105024
12	2.074002246	-0.593096981	-0.502225466	2.097914648	2.002827888	1.919605265
12	1.948711755	-0.706045445	-0.593096981	2.074002246	2.097914648	2.002827888
12	1.783218967	-0.733965784	-0.706045445	1.948711755	2.074002246	2.097914648
12	1.690662151	-0.715146702	-0.733965784	1.783218967	1.948711755	2.074002246
12	1.636406172	-0.734004135	-0.715146702	1.690662151	1.783218967	1.948711755
12	1.586918934	-0.75640697	-0.734004135	1.636406172	1.690662151	1.783218967
12	1.52773879	-0.77207903	-0.75640697	1.586918934	1.636406172	1.690662151
12	1.459938521	-0.746834911	-0.77207903	1.52773879	1.586918934	1.636406172
12	1.396994206	-0.738788789	-0.746834911	1.459938521	1.52773879	1.586918934
12	1.320002241	-0.765244775	-0.738788789	1.396994206	1.459938521	1.52773879
12	1.236684243	-0.811137469	-0.765244775	1.320002241	1.396994206	1.459938521
12	1.167836764	-0.850698426	-0.811137469	1.236684243	1.320002241	1.396994206
12	1.138535959	-0.855660015	-0.850698426	1.167836764	1.236684243	1.320002241
12	1.165787725	-0.80702662	-0.855660015	1.138535959	1.167836764	1.236684243
12	1.167136366	-0.786027732	-0.80702662	1.165787725	1.138535959	1.167836764
12	1.154182422	-0.780320377	-0.786027732	1.167136366	1.165787725	1.138535959
12	1.09317119	-0.823207156	-0.780320377	1.154182422	1.167136366	1.165787725
12	1.017004436	-0.881519927	-0.823207156	1.09317119	1.154182422	1.167136366
12	0.931198218	-0.949578573	-0.881519927	1.017004436	1.09317119	1.154182422
12	0.860472465	-1.002566485	-0.949578573	0.931198218	1.017004436	1.09317119
12	0.850232219	-0.9950117	-1.002566485	0.860472465	0.931198218	1.017004436
12	0.862078209	-0.96527549	-0.9950117	0.850232219	0.860472465	0.931198218
12	0.914188534	-0.895152716	-0.96527549	0.862078209	0.850232219	0.860472465
12	0.9550657	-0.836131558	-0.895152716	0.914188534	0.862078209	0.850232219
12	1.13760791	-0.63530419	-0.836131558	0.9550657	0.914188534	0.862078209
12	1.400650802	-0.35393725	-0.63530419	1.13760791	0.9550657	0.914188534
12	1.652850132	-0.255347562	-0.35393725	1.400650802	1.13760791	0.9550657
12	1.740579711	-0.420306701	-0.255347562	1.652850132	1.400650802	1.13760791
12	1.685022866	-0.605672122	-0.420306701	1.740579711	1.652850132	1.400650802
12	1.587971268	-0.642682737	-0.605672122	1.685022866	1.740579711	1.652850132
12	1.670739434	-0.423703216	-0.642682737	1.587971268	1.685022866	1.740579711
1	1.96429855	-0.036849128	-0.423703216	1.670739434	1.587971268	1.685022866
1	2.236567936	0.105437001	-0.036849128	1.96429855	1.670739434	1.587971268
1	2.352963561	-0.006129285	0.105437001	2.236567936	1.96429855	1.670739434
1	2.244982337	-0.241281688	-0.006129285	2.352963561	2.236567936	1.96429855
1	2.004165949	-0.431290459	-0.241281688	2.244982337	2.352963561	2.236567936
1	1.702387241	-0.582031391	-0.431290459	2.004165949	2.244982337	2.352963561
1	1.532559527	-0.644366455	-0.582031391	1.702387241	2.004165949	2.244982337
1	1.42599299	-0.67582444	-0.644366455	1.532559527	1.702387241	2.004165949
1	1.379269868	-0.669257984	-0.67582444	1.42599299	1.532559527	1.702387241
1	1.379443118	-0.629826324	-0.669257984	1.379269868	1.42599299	1.532559527
1	1.440269614	-0.53852342	-0.629826324	1.379443118	1.379269868	1.42599299
1	2.006848277	0.001313373	-0.53852342	1.440269614	1.379443118	1.379269868
1	2.463780043	0.252905593	0.001313373	2.006848277	1.440269614	1.379443118
1	2.788379546	0.237607786	0.252905593	2.463780043	2.006848277	1.440269614
1	2.738668303	-0.029859967	0.237607786	2.788379546	2.463780043	2.006848277
1	2.530466221	-0.286907823	-0.029859967	2.738668303	2.788379546	2.463780043
1	2.194311068	-0.507655004	-0.286907823	2.530466221	2.738668303	2.788379546
1	2.017851266	-0.524878366	-0.507655004	2.194311068	2.530466221	2.738668303
1	1.910886894	-0.51855966	-0.524878366	2.017851266	2.194311068	2.530466221
1	1.83608879	-0.542226615	-0.51855966	1.910886894	2.017851266	2.194311068
1	1.75795801	-0.618366647	-0.542226615	1.83608879	1.910886894	2.017851266
1	1.702193859	-0.671522823	-0.618366647	1.75795801	1.83608879	1.910886894
1	1.645658036	-0.675745231	-0.671522823	1.702193859	1.75795801	1.83608879
1	1.62990946	-0.639498774	-0.675745231	1.645658036	1.702193859	1.75795801
1	1.678918334	-0.552623177	-0.639498774	1.62990946	1.645658036	1.702193859
1	1.839297741	-0.363712544	-0.552623177	1.678918334	1.62990946	1.645658036
1	2.083942852	-0.20859121	-0.363712544	1.839297741	1.678918334	1.62990946
1	2.293110962	-0.199307153	-0.20859121	2.083942852	1.839297741	1.678918334
1	2.441237598	-0.241810926	-0.199307153	2.293110962	2.083942852	1.839297741
1	2.510261673	-0.290112108	-0.241810926	2.441237598	2.293110962	2.083942852
1	2.531530757	-0.360928647	-0.290112108	2.510261673	2.441237598	2.293110962
2	2.468481825	-0.496908346	-0.360928647	2.531530757	2.510261673	2.441237598
2	2.349199165	-0.618494534	-0.496908346	2.468481825	2.531530757	2.510261673
2	2.197654293	-0.679982907	-0.618494534	2.349199165	2.468481825	2.531530757
2	2.08413909	-0.65291406	-0.679982907	2.197654293	2.349199165	2.468481825
2	1.989534157	-0.644039445	-0.65291406	2.08413909	2.197654293	2.349199165
2	1.905849003	-0.656360046	-0.644039445	1.989534157	2.08413909	2.197654293
2	1.840493325	-0.671905977	-0.656360046	1.905849003	1.989534157	2.08413909
2	2.07834638	-0.398102189	-0.671905977	1.840493325	1.905849003	1.989534157
2	2.517974875	0.052328341	-0.398102189	2.07834638	1.840493325	1.905849003
2	3.014057227	0.337624426	0.052328341	2.517974875	2.07834638	1.840493325
2	3.518394737	0.56788408	0.337624426	3.014057227	2.517974875	2.07834638
2	4.105065685	0.609070205	0.56788408	3.518394737	3.014057227	2.517974875
2	4.715216406	0.389829742	0.609070205	4.105065685	3.518394737	3.014057227
2	5.135762225	0.11669928	0.389829742	4.715216406	4.105065685	3.518394737
2	5.312861409	-0.198354976	0.11669928	5.135762225	4.715216406	4.105065685
2	5.198427202	-0.558830972	-0.198354976	5.312861409	5.135762225	4.715216406
2	4.817216028	-0.989064728	-0.558830972	5.198427202	5.312861409	5.135762225
2	4.22185027	-1.386867873	-0.989064728	4.817216028	5.198427202	5.312861409
2	3.63517803	-1.565726672	-1.386867873	4.22185027	4.817216028	5.198427202
2	3.307595692	-1.453635659	-1.565726672	3.63517803	4.22185027	4.817216028
2	3.182245242	-1.161749683	-1.453635659	3.307595692	3.63517803	4.22185027
2	3.123447052	-0.855338462	-1.161749683	3.182245242	3.307595692	3.63517803
2	3.103414412	-0.572974355	-0.855338462	3.123447052	3.182245242	3.307595692
2	3.06333237	-0.377219198	-0.572974355	3.103414412	3.123447052	3.182245242
2	3.013237592	-0.253471334	-0.377219198	3.06333237	3.103414412	3.123447052
2	2.960035403	-0.183998855	-0.253471334	3.013237592	3.06333237	3.103414412
2	2.915532613	-0.143989703	-0.183998855	2.960035403	3.013237592	3.06333237
2	2.880158047	-0.121203821	-0.143989703	2.915532613	2.960035403	3.013237592
3	2.849602078	-0.110834254	-0.121203821	2.880158047	2.915532613	2.960035403
3	2.856469775	-0.073913154	-0.110834254	2.849602078	2.880158047	2.915532613
3	3.306631667	0.399601522	-0.073913154	2.856469775	2.849602078	2.880158047
3	3.733534362	0.836465501	0.399601522	3.306631667	2.856469775	2.849602078
3	4.069566707	0.911599799	0.836465501	3.733534362	3.306631667	2.856469775
3	4.082227585	0.039769444	0.911599799	4.069566707	3.733534362	3.306631667
3	3.982916195	-0.560495617	0.039769444	4.082227585	4.069566707	3.733534362
3	3.782193557	-0.830692107	-0.560495617	3.982916195	4.082227585	4.069566707
3	3.640921361	-0.78189235	-0.830692107	3.782193557	3.982916195	4.082227585
3	3.47761817	-0.71863806	-0.78189235	3.640921361	3.782193557	3.982916195
3	3.315052228	-0.636294714	-0.71863806	3.47761817	3.640921361	3.782193557
3	3.207315244	-0.537238848	-0.636294714	3.315052228	3.47761817	3.640921361
3	3.134461536	-0.481717361	-0.537238848	3.207315244	3.315052228	3.47761817
3	3.046623218	-0.494127781	-0.481717361	3.134461536	3.207315244	3.315052228
3	2.940154274	-0.531002283	-0.494127781	3.046623218	3.134461536	3.207315244
3	2.851359458	-0.502809776	-0.531002283	2.940154274	3.046623218	3.134461536
3	2.803628239	-0.449660845	-0.502809776	2.851359458	2.940154274	3.046623218
3	2.779033765	-0.405080139	-0.449660845	2.803628239	2.851359458	2.940154274
3	2.749079054	-0.387099556	-0.405080139	2.779033765	2.803628239	2.851359458
3	2.707905856	-0.393941568	-0.387099556	2.749079054	2.779033765	2.803628239
3	2.656968023	-0.419015879	-0.393941568	2.707905856	2.749079054	2.779033765
3	2.619607248	-0.435686762	-0.419015879	2.656968023	2.707905856	2.749079054
3	2.604659646	-0.433067257	-0.435686762	2.619607248	2.656968023	2.707905856
3	2.619958049	-0.402070614	-0.433067257	2.604659646	2.619607248	2.656968023
3	2.639241105	-0.368201548	-0.402070614	2.619958049	2.604659646	2.619607248
3	2.654509508	-0.339006237	-0.368201548	2.639241105	2.619958049	2.604659646
3	2.66518288	-0.314793046	-0.339006237	2.654509508	2.639241105	2.619958049
3	2.677668747	-0.288990139	-0.314793046	2.66518288	2.654509508	2.639241105
3	2.676636575	-0.276832178	-0.288990139	2.677668747	2.66518288	2.654509508
3	2.644452613	-0.295919617	-0.276832178	2.676636575	2.677668747	2.66518288
3	2.582197847	-0.345185933	-0.295919617	2.644452613	2.676636575	2.677668747
4	2.499297245	-0.41500507	-0.345185933	2.582197847	2.644452613	2.676636575
4	2.432934323	-0.468263708	-0.41500507	2.499297245	2.582197847	2.644452613
4	2.399961491	-0.488147418	-0.468263708	2.432934323	2.499297245	2.582197847
4	2.40949965	-0.509276516	-0.488147418	2.399961491	2.432934323	2.499297245
4	2.416403406	-0.587189054	-0.509276516	2.40949965	2.399961491	2.432934323
4	2.403349355	-0.649009909	-0.587189054	2.416403406	2.40949965	2.399961491
4	2.371981246	-0.656379125	-0.649009909	2.403349355	2.416403406	2.40949965
4	2.337276095	-0.622705256	-0.656379125	2.371981246	2.403349355	2.416403406
4	2.314142056	-0.598282198	-0.622705256	2.337276095	2.371981246	2.403349355
4	2.289769098	-0.588469697	-0.598282198	2.314142056	2.337276095	2.371981246
4	2.284779785	-0.567573227	-0.588469697	2.289769098	2.314142056	2.337276095
4	2.256089517	-0.575447151	-0.567573227	2.284779785	2.289769098	2.314142056
4	2.244087375	-0.572305205	-0.575447151	2.256089517	2.284779785	2.289769098
4	2.205976415	-0.6094724	-0.572305205	2.244087375	2.256089517	2.284779785
4	2.196012788	-0.624155065	-0.6094724	2.205976415	2.244087375	2.256089517
4	2.156839796	-0.647062812	-0.624155065	2.196012788	2.205976415	2.244087375
4	2.167228968	-0.612763397	-0.647062812	2.156839796	2.196012788	2.205976415
4	2.216019993	-0.544250106	-0.612763397	2.167228968	2.156839796	2.196012788
4	2.305304586	-0.437801265	-0.544250106	2.216019993	2.167228968	2.156839796
4	2.346171649	-0.381325437	-0.437801265	2.305304586	2.216019993	2.167228968
4	2.335869456	-0.378077392	-0.381325437	2.346171649	2.305304586	2.216019993
4	2.282314536	-0.419399188	-0.378077392	2.335869456	2.346171649	2.305304586
4	2.228954485	-0.458490496	-0.419399188	2.282314536	2.335869456	2.346171649
4	2.180886795	-0.492296083	-0.458490496	2.228954485	2.282314536	2.335869456
4	2.168064185	-0.491144347	-0.492296083	2.180886795	2.228954485	2.282314536
4	2.189586652	-0.455820258	-0.491144347	2.168064185	2.180886795	2.228954485
4	2.216029374	-0.41567221	-0.455820258	2.189586652	2.168064185	2.180886795
4	2.222870781	-0.395171825	-0.41567221	2.216029374	2.189586652	2.168064185
4	2.221217305	-0.383184578	-0.395171825	2.222870781	2.216029374	2.189586652
4	2.242407734	-0.351551489	-0.383184578	2.221217305	2.222870781	2.216029374
5	2.272854729	-0.37685886	-0.351551489	2.242407734	2.221217305	2.222870781
5	2.272915286	-0.455369297	-0.37685886	2.272854729	2.242407734	2.221217305
5	2.237284473	-0.558860025	-0.455369297	2.272915286	2.272854729	2.242407734
5	2.171355585	-0.633614735	-0.558860025	2.237284473	2.272915286	2.272854729
5	2.103891036	-0.665687281	-0.633614735	2.171355585	2.237284473	2.272915286
5	2.054086159	-0.6463147	-0.665687281	2.103891036	2.171355585	2.237284473
5	2.040274352	-0.606918554	-0.6463147	2.054086159	2.103891036	2.171355585
5	2.076347474	-0.532871298	-0.606918554	2.040274352	2.054086159	2.103891036
5	2.122314771	-0.458450948	-0.532871298	2.076347474	2.040274352	2.054086159
5	2.16047739	-0.397636737	-0.458450948	2.122314771	2.076347474	2.040274352
5	2.174800749	-0.364175025	-0.397636737	2.16047739	2.122314771	2.076347474
5	2.184523628	-0.337450242	-0.364175025	2.174800749	2.16047739	2.122314771
5	2.185505727	-0.320734178	-0.337450242	2.184523628	2.174800749	2.16047739
5	2.195200602	-0.29605008	-0.320734178	2.185505727	2.184523628	2.174800749
5	2.200209992	-0.276482318	-0.29605008	2.195200602	2.185505727	2.184523628
5	2.228292183	-0.234084669	-0.276482318	2.200209992	2.195200602	2.185505727
5	2.23524528	-0.212946629	-0.234084669	2.228292183	2.200209992	2.195200602
5	2.24347001	-0.190610261	-0.212946629	2.23524528	2.228292183	2.200209992
5	2.185294552	-0.234710633	-0.190610261	2.24347001	2.23524528	2.228292183
5	2.096314072	-0.309604935	-0.234710633	2.185294552	2.24347001	2.23524528
5	1.936006665	-0.455793534	-0.309604935	2.096314072	2.185294552	2.24347001
5	1.870040329	-0.507597774	-0.455793534	1.936006665	2.096314072	2.185294552
5	1.914657708	-0.44879475	-0.507597774	1.870040329	1.936006665	2.096314072
5	2.078943661	-0.270292742	-0.44879475	1.914657708	1.870040329	1.936006665
5	2.200740351	-0.134245189	-0.270292742	2.078943661	1.914657708	1.870040329
5	2.274836417	-0.045863823	-0.134245189	2.200740351	2.078943661	1.914657708
5	2.304776825	-0.001598256	-0.045863823	2.274836417	2.200740351	2.078943661
5	2.32190552	0.029906231	-0.001598256	2.304776825	2.274836417	2.200740351
5	2.336888256	0.059297057	0.029906231	2.32190552	2.304776825	2.274836417
5	2.338802452	0.075679311	0.059297057	2.336888256	2.32190552	2.304776825
5	2.32502411	0.076455949	0.075679311	2.338802452	2.336888256	2.32190552
6	2.288106334	0.054213799	0.076455949	2.32502411	2.338802452	2.336888256
6	2.231888652	0.012763739	0.054213799	2.288106334	2.32502411	2.338802452
6	2.153718187	-0.050570194	0.012763739	2.231888652	2.288106334	2.32502411
6	2.04513819	-0.144251852	-0.050570194	2.153718187	2.231888652	2.288106334
6	1.93017064	-0.244273223	-0.144251852	2.04513819	2.153718187	2.231888652
6	1.876465284	-0.282946245	-0.244273223	1.93017064	2.04513819	2.153718187
6	1.885594215	-0.258681712	-0.282946245	1.876465284	1.93017064	2.04513819
6	1.893631051	-0.235386792	-0.258681712	1.885594215	1.876465284	1.93017064
6	1.845229712	-0.268445616	-0.235386792	1.893631051	1.885594215	1.876465284
6	1.767150129	-0.3311085	-0.268445616	1.845229712	1.893631051	1.885594215
6	1.698433797	-0.384332065	-0.3311085	1.767150129	1.845229712	1.893631051
6	1.66988951	-0.397280372	-0.384332065	1.698433797	1.767150129	1.845229712
6	1.668009017	-0.383455983	-0.397280372	1.66988951	1.698433797	1.767150129
6	1.720453993	-0.315191784	-0.383455983	1.668009017	1.66988951	1.698433797
6	1.730074522	-0.289657128	-0.315191784	1.720453993	1.668009017	1.66988951
6	1.735150006	-0.268567115	-0.289657128	1.730074522	1.720453993	1.668009017
6	1.68601941	-0.301578456	-0.268567115	1.735150006	1.730074522	1.720453993
6	1.673282189	-0.298088045	-0.301578456	1.68601941	1.735150006	1.730074522
6	1.636300099	-0.318731324	-0.298088045	1.673282189	1.68601941	1.735150006
6	1.581416488	-0.357161474	-0.318731324	1.636300099	1.673282189	1.68601941
6	1.502032668	-0.419973784	-0.357161474	1.581416488	1.636300099	1.673282189
6	1.408713048	-0.496602238	-0.419973784	1.502032668	1.581416488	1.636300099
6	1.36465631	-0.523844008	-0.496602238	1.408713048	1.502032668	1.581416488
6	1.331903969	-0.539653632	-0.523844008	1.36465631	1.408713048	1.502032668
6	1.343239203	-0.511242926	-0.539653632	1.331903969	1.36465631	1.408713048
6	1.294056788	-0.543215646	-0.511242926	1.343239203	1.331903969	1.36465631
6	1.227865985	-0.592060318	-0.543215646	1.294056788	1.343239203	1.331903969
6	1.122995318	-0.679444553	-0.592060318	1.227865985	1.294056788	1.343239203
6	1.07435556	-0.710455021	-0.679444553	1.122995318	1.227865985	1.294056788
6	1.049060979	-0.717971593	-0.710455021	1.07435556	1.122995318	1.227865985
7	1.057701551	-0.691400342	-0.717971593	1.049060979	1.07435556	1.122995318
7	1.058487891	-0.672525344	-0.691400342	1.057701551	1.049060979	1.07435556
7	1.092844374	-0.619919835	-0.672525344	1.058487891	1.057701551	1.049060979
7	1.152789019	-0.541561114	-0.619919835	1.092844374	1.058487891	1.057701551
7	1.222150637	-0.453615578	-0.541561114	1.152789019	1.092844374	1.058487891
7	1.23293898	-0.424068539	-0.453615578	1.222150637	1.152789019	1.092844374
7	1.180911101	-0.457157834	-0.424068539	1.23293898	1.222150637	1.152789019
7	1.097701907	-0.521243251	-0.457157834	1.180911101	1.23293898	1.222150637
7	1.04808121	-0.551549453	-0.521243251	1.097701907	1.180911101	1.23293898
7	1.013498018	-0.566621678	-0.551549453	1.04808121	1.097701907	1.180911101
7	1.007966713	-0.552439541	-0.566621678	1.013498018	1.04808121	1.097701907
7	1.000598195	-0.539885875	-0.552439541	1.007966713	1.013498018	1.04808121
7	1.038250663	-0.482095929	-0.539885875	1.000598195	1.007966713	1.013498018
7	1.041302104	-0.458684868	-0.482095929	1.038250663	1.000598195	1.007966713
7	0.987054353	-0.492343687	-0.458684868	1.041302104	1.038250663	1.000598195
7	0.857332302	-0.601239988	-0.492343687	0.987054353	1.041302104	1.038250663
7	0.764067078	-0.673434777	-0.601239988	0.857332302	0.987054353	1.041302104
7	0.829487961	-0.586691325	-0.673434777	0.764067078	0.857332302	0.987054353
7	0.977514032	-0.417125793	-0.586691325	0.829487961	0.764067078	0.857332302
7	1.083548091	-0.289452689	-0.417125793	0.977514032	0.829487961	0.764067078
7	1.119088516	-0.240289801	-0.289452689	1.083548091	0.977514032	0.829487961
7	1.092084601	-0.264521786	-0.240289801	1.119088516	1.083548091	0.977514032
7	1.025493413	-0.314543486	-0.264521786	1.092084601	1.119088516	1.083548091
7	0.899454073	-0.4141674	-0.314543486	1.025493413	1.092084601	1.119088516
7	0.832036799	-0.456419867	-0.4141674	0.899454073	1.025493413	1.092084601
7	0.870704951	-0.393003837	-0.456419867	0.832036799	0.899454073	1.025493413
7	0.984057647	-0.255069275	-0.393003837	0.870704951	0.832036799	0.899454073
7	1.050792068	-0.163759819	-0.255069275	0.984057647	0.870704951	0.832036799
7	1.072267446	-0.117567452	-0.163759819	1.050792068	0.984057647	0.870704951
7	1.056351387	-0.108522077	-0.117567452	1.072267446	1.050792068	0.984057647
7	1.007814953	-0.131784228	-0.108522077	1.056351387	1.072267446	1.050792068
8	0.942502277	-0.171461457	-0.131784228	1.007814953	1.056351387	1.072267446
8	0.905878233	-0.182052184	-0.171461457	0.942502277	1.007814953	1.056351387
8	0.929824273	-0.131644729	-0.182052184	0.905878233	0.942502277	1.007814953
8	0.978382165	-0.056170433	-0.131644729	0.929824273	0.905878233	0.942502277
8	0.985878146	-0.021277574	-0.056170433	0.978382165	0.929824273	0.905878233
8	0.974358688	-0.004894379	-0.021277574	0.985878146	0.978382165	0.929824273
8	0.954662879	0.003844153	-0.004894379	0.974358688	0.985878146	0.978382165
8	0.972798955	0.050973343	0.003844153	0.954662879	0.974358688	0.985878146
8	0.993488258	0.101243192	0.050973343	0.972798955	0.954662879	0.974358688
8	0.999363933	0.137317431	0.101243192	0.993488258	0.972798955	0.954662879
8	0.979206464	0.148009352	0.137317431	0.999363933	0.993488258	0.972798955
8	0.96113244	0.161470392	0.148009352	0.979206464	0.999363933	0.993488258
8	0.947412077	0.180001205	0.161470392	0.96113244	0.979206464	0.999363933
8	0.963224973	0.228829425	0.180001205	0.947412077	0.96113244	0.979206464
8	0.982083485	0.281518354	0.228829425	0.963224973	0.947412077	0.96113244
8	1.035291722	0.36942796	0.281518354	0.982083485	0.963224973	0.947412077
8	1.081036585	0.45076783	0.36942796	1.035291722	0.982083485	0.963224973
8	1.135104318	0.541383895	0.45076783	1.081036585	1.035291722	0.982083485
8	1.140421561	0.584296832	0.541383895	1.135104318	1.081036585	1.035291722
8	1.113147734	0.595757943	0.584296832	1.140421561	1.135104318	1.081036585
8	1.043551769	0.56610361	0.595757943	1.113147734	1.140421561	1.135104318
8	1.012357737	0.576111832	0.56610361	1.043551769	1.113147734	1.140421561
8	0.994713884	0.601032476	0.576111832	1.012357737	1.043551769	1.113147734
8	1.002951729	0.653308243	0.601032476	0.994713884	1.012357737	1.043551769
8	0.970720954	0.666711025	0.653308243	1.002951729	0.994713884	1.012357737
8	0.962392867	0.705751942	0.666711025	0.970720954	1.002951729	0.994713884
8	0.938926001	0.731545907	0.705751942	0.962392867	0.970720954	1.002951729
8	0.921432349	0.765383005	0.731545907	0.938926001	0.962392867	0.970720954
8	0.900328559	0.797882118	0.765383005	0.921432349	0.938926001	0.962392867
8	0.926281782	0.879945367	0.797882118	0.900328559	0.921432349	0.938926001
8	1.010678791	1.023232583	0.879945367	0.926281782	0.900328559	0.921432349
9	1.088668121	1.163206019	1.023232583	1.010678791	0.926281782	0.900328559
9	1.118816906	1.258801595	1.163206019	1.088668121	1.010678791	0.926281782
9	1.079079362	1.288447515	1.258801595	1.118816906	1.088668121	1.010678791
9	1.031797865	1.315037439	1.288447515	1.079079362	1.118816906	1.088668121
9	1.007181508	1.369457223	1.315037439	1.031797865	1.079079362	1.118816906
9	1.054520031	1.501797991	1.369457223	1.007181508	1.031797865	1.079079362
9	1.097807143	1.637075684	1.501797991	1.054520031	1.007181508	1.031797865
9	1.141640035	1.781247806	1.637075684	1.097807143	1.054520031	1.007181508
9	1.128553437	1.878650825	1.781247806	1.141640035	1.097807143	1.054520031
9	1.100920848	1.974096327	1.878650825	1.128553437	1.141640035	1.097807143
9	1.066505021	2.078719551	1.974096327	1.100920848	1.128553437	1.141640035
9	1.066983616	2.239124761	2.078719551	1.066505021	1.100920848	1.128553437
9	1.115307405	2.473497736	2.239124761	1.066983616	1.066505021	1.100920848
9	1.171820132	1.619295137	2.473497736	1.115307405	1.066983616	1.066505021
9	1.230860113	0.710253655	1.619295137	1.171820132	1.115307405	1.066983616
9	1.243182135	0.189752914	0.710253655	1.230860113	1.171820132	1.115307405
9	1.218562415	-0.010555327	0.189752914	1.243182135	1.230860113	1.171820132
9	1.168451992	0.039008704	-0.010555327	1.218562415	1.243182135	1.230860113
9	1.184952434	0.332811151	0.039008704	1.168451992	1.218562415	1.243182135
9	1.271846901	0.701358864	0.332811151	1.184952434	1.168451992	1.218562415
9	1.359632981	0.934813768	0.701358864	1.271846901	1.184952434	1.168451992
9	1.386373689	0.290818733	0.934813768	1.359632981	1.271846901	1.184952434
9	1.347358253	-0.303338405	0.290818733	1.386373689	1.359632981	1.271846901
9	1.287561787	-0.738005516	-0.303338405	1.347358253	1.386373689	1.359632981
9	1.164455159	-0.976451873	-0.738005516	1.287561787	1.347358253	1.386373689
9	1.014766944	-1.0624641	-0.976451873	1.164455159	1.287561787	1.347358253
9	0.85271657	-1.00192364	-1.0624641	1.014766944	1.164455159	1.287561787
9	0.780243262	-0.845956556	-1.00192364	0.85271657	1.014766944	1.164455159
9	0.764334165	-0.690682281	-0.845956556	0.780243262	0.85271657	1.014766944
9	0.747753899	-0.582327613	-0.690682281	0.764334165	0.780243262	0.85271657
10	0.718949418	-0.520215512	-0.582327613	0.747753899	0.764334165	0.780243262
10	0.663366592	-0.508167939	-0.520215512	0.718949418	0.747753899	0.764334165
10	0.62669035	-0.4923833	-0.508167939	0.663366592	0.718949418	0.747753899
10	0.658762213	-0.41732213	-0.4923833	0.62669035	0.663366592	0.718949418
10	0.734601165	-0.304198445	-0.41732213	0.658762213	0.62669035	0.663366592
10	0.798229264	-0.206584693	-0.304198445	0.734601165	0.658762213	0.62669035
10	0.783300605	-0.189317742	-0.206584693	0.798229264	0.734601165	0.658762213
10	0.709804694	-0.231468886	-0.189317742	0.783300605	0.798229264	0.734601165
10	0.561585745	-0.34860847	-0.231468886	0.709804694	0.783300605	0.798229264
10	0.345839316	-0.533171915	-0.34860847	0.561585745	0.709804694	0.783300605
10	0.100949617	-0.746536906	-0.533171915	0.345839316	0.561585745	0.709804694
10	-0.059387399	-0.874899445	-0.746536906	0.100949617	0.345839316	0.561585745
10	0.097274933	-0.685655549	-0.874899445	-0.059387399	0.100949617	0.345839316
10	0.302578962	-0.447088252	-0.685655549	0.097274933	-0.059387399	0.100949617
10	0.485357733	-0.230495441	-0.447088252	0.302578962	0.097274933	-0.059387399
10	0.383150427	-0.298190911	-0.230495441	0.485357733	0.302578962	0.097274933
